absolutely 	 everything hotel fantastic . front desk extremely friendly / courteous . excellent English . go beyond help . renovate room delight . extremely clean . Non Smoking Room actually non smoking ( rare China ) . internet access 90 yuan day well price . ..... .... one thing let nothing control : location : block inside Ring Road 1 . mean need pack whatever need day leave hotel give main attraction Beijing nowhere near hotel locate . also mean need think buy something ; ' simply pop drop off … traffic mean subway ( 15~20 min walk away : go 4 line , 1 line ) still well option certain times day . conclusion ? place absolute lock plenty time ( cash cab , refuse take to / from subway station ) limit time Beijing , would stay somewhere close attraction . whether would recommend friend depend long town . real pity hotel really good . 
 BEST PLACE TRAVELERS 	 good 2 night beijing . I feel good breakfast.value good tooi come back maybe 
 excellent travel advice 	 think Hotel nice , see point spending word describe luxury , superb facility already like 200 review . going focus something hope many traveller like we would find useful . totally agree like many people forum good orientation follow simple sign instruction , would need hotel rip trip thing capable . never use storm service never see point it . first turn leave exit hotel main reception / gate walk 10 metre main street ( Caiyuan St ) . usual main street shop restaurant important thing walk main street right hotel reception back , bus stop front need cross road bus going leave always main gate hotel back . 3 bus go trough main road 56 , 395 423 . main one 56 take Nanlishilu metro station ( Line1 convenient forbidden city many attraction ) , bus stop metre , miss alert see metro station right look direction bus go . 395 last stop 500 metre Fuchengmen station ( line2 ) . never use 423 clue go ? strongly recommend 56 use use daily basis , run frequently cost 2 yuan people bus help direction getting use see foreigner board . truly understand comment forum area hotel . shop anything need Caiyuan St next hotel , know people else really expect find ..... need usual get hotel next mall shopping street , centre ..... arrive international airport could easier get hotel , get express train airport Dongzhimen big interchange station get line 2 direction Beijing Railway Station Changchunjie line . remember station important case take good advice use public transport much spend money nice restaurant , museum , shop etc avoid rip dodgy taxis hotel ..... time fun go around rest chinese people . public transport China absolutely perfect , well european city .... let ' get back important station call Changchunjie line 2 . use station get back hotel could perfectly use bus station get hotel anywhere city . thing come late good option get Changchunjie exit station trough exit number close street call Changchun St wide street remember orientate need go south hotel . corner big intersection Changchunjie , exit close taxi go , take we 5 min get one signal stop . rule thumb important advice never get taxi China stop somewhere , always stop taxi road , call taxi street . stop taxi rip heavily , wait different area , speak semi english look polite jump one regret come pay bill . hotel station taxi 10 yuan , remember minimum fare China anywhere 10 yuan pay less . taxi stop corner fine map hotel , mini map , instruction chinese etc hotel familiar big street avenue use . finish strongly recommend follow place / attraction , forbidden city metro station next fact 2 choose ( tian ' anman West East ) , forbid city , square museum two station . superb summer palace one good Beijing , reach Beigongmen ( Line 4 ) , never get taxis metro station perfect quick . temple heaven another must do / see , see Tiantandongmen ( line5 ) . apart say evening / night forget crap Wangfujin market area . go area drum tower Beijing neighbourhood . street really want recommend Nan Luogu Xiang , Beijing one find many shop restaurant heart lovely hutong . good metro station get area Goloudajie ( line2 ) get walk Jiugulou street south towards drum tower , impressed amount nice restaurant eat street get main one , besides beautiful hutong style street many side hutong nice street absolutely full bar place chill . get keep come back night nice , cheap , safe convenient . that really hope people find easier ever move around hotel without need anyone apart nice guide book , instruction never regret , pleasant hassle free stay Beijing love city anyone else . say anything get Great Wall section Ming tomb plenty forum . Simatai take bus Dongzhimen long bus station Miyun taxi . say plenty info forum web site like http : //www.chinahighlights.com/ . 
 good place stay 	 back Beijing stay 4 night , hotel really nice , service great expensive , problem location , downtown need taxi subway go city center , traffic jam take long time go taxi city center hotel ( 30 40 min ) manage without problem , taxi really cheap , go enjoy , small restaurant around supermarket . dinner Buffet half price week end , eat drink 2 less 20 euro , good 
 Hidden Gem 	 read many positive review Tripadvisor decide stay Holiday Inn Central Plaza . many reviewer address , be actually locate Central Plaza ( name imply ) less tourist location South - West Beijing . fool map location , be really close major attraction . 4 subway line . although taxi plenty always get taxi hotel sight . room typical size moderate price hotel find clean comfortable . room 's furnish bathroom fixture modern adequate . bed 's mattress firm side . ' nothing hotel wow factor , wow factor Beijing . breakfast one hotel 's restaurant . morning buffet adequate servicing mixture western food local favorite . service nice efficient , wait staff understand English hotel locate residential neighborhood , nearby restaurant local flavor , less touristy , great value . find restaurant English / picture menu able communicate order either photo point dish adjacent table . notice item photo , one explain " tonight 's special " .The minor issue taxis Palace Museum wangfuje hotel . hotel 's location away tourist area , encounter many taxi refusing take we hotel late rush hour . easily resolve taking . 4 line close hotel transfer local taxi . overall , would recommend Holiday Inn Central Plaza Beijing . ' well value hotel Beijing . 
 thank Storm ! 	 originally book stay Peninsula Beijing . read numerous rave review storm , concierge , would much like see person . Husband think little crazy , agree since could save money well . the hotel staff friendly attentive . check - in smooth . room Executive level , include breakfast , internet evening drink snack . hotel room spacious , clean comfortable . we know location ideal prepare take taxi destination . encounter problem taxi driver take we back hotel . apparently street & quot ; Caiyuanjie & quot ; little know small street . many taxi driver would bother study map hotel card refuse take we . on third day breakfast , spot storm across lobby . Husband go say hi . tell plan hire car visit Ming Tombs Mutianyu . suggest include Sacred Way visit less commercial part Great Wall . shift end minute , offer take we . first thought mean make travel arrangement we , actually come we . on way back Beijing evening , noticed tired yet still insist take we see olympic site , would otherwise stick rush hour traffic . try pay , refuse accept payment . say reward see visitor good memory trip . well , day storm definitely memorable amazing day experience travel trip . get see breathtaking view , also make friend extraordinary person , Storm . would stay hotel ? definitely ! 
 Location great ....... otherwise excellent hotel . 	 stay 6 night month , first time Beijing wife I. ok , bad ....... Location - Hotel locate near Nightlife , shopping , restaurant sightseeing area , also be not close subway . Taxis Beijing cheap however , driver sometimes problem locate hotel . food - room service food be not great , food main restaurant & quot ; salt pepper & quot ; also average ......... however , also locate hotel & quot ; Zen & quot ; excellent chinese restuarant .. bad point really quite minor.ok good ..... value - fantastic value moment , room amentitie excellent .... good 4 star hotel . really impressed hotel . staff also good . hotel well manage . storm Li - good concierge ever deal . stay BJS holiday make sure search , junior conceirge ok , storm fantastic really make trip . I hesitation recommend hotel anyone travel Beijing holiday ..... business , location may less ideal , however good hotel . 
 expectation high ....... 	 guess not disappoint . we stay 5 night ay Holiday Inn Central Plaza November choose high TA rating plus Priority Club special offer . high rating hope not go disappointed case review quite accurate going add much point ... 1 ) hotel little old room still good condition2 ) hotel offer car service airport 550 rmb , 1 hour drive traffic quite bad BJ . think price high catch taxi ( currently live Shanghai real problem ) cost 140rmb . ( make sure get hotel name address Chinese beforehand give driver ) way back airport use car driver take we great wall 2 day charge we 180 RMB.3 ) & quot ; Storm & quot ; ( see review ) not appear middle stay helpful arrange acrobatic show ; even call pickup service car make sure everything ok . nice touch.4 ) go take bus tour Great Wall Ming Tombs organise concierge desk colleague arrange car driver day go Great Wall Summer Palace , guide driver speak English give freedom want . cost little much , pay 680 rmb driver car , bus tour 350 rmb per person also include admission lunch . concierge also offer we driver option 800 rmb say bus tour well ! 5 ) use taxi rather subway look far away hotel . hotel & quot ; take .... & quot ; card distance approx price taxi ride useful taxi driver friendly Shanghai . example , want take taxi back Temple Heaven hotel ( hotel card say 6 km 20 rmb ) first one want charge 80 rmb , second 3rd refuse . fourth goodie charge we meter rate . actually mix experience taxi still cheap way get around China . highlight we get & quot ; singe taxi driver BJ & quot ; magically appear come acrobatic show , expect negotiate price willing pay double normal rate use meter sing we English song way back , know , even start singe Waltzing Matilda say Australia . quite lucky get guy even though poor taxi driver probably first one ever come across could hold conversation English . wish could got number.6 ) two disappointment hotel first , wine list . ( selection price ) choice hotel China price double normal ! secondly computer available internet access . want charge high amount use one business centre , dissaponte : - ( 7 ) location probably good rate good travel different sightseeing spot ' matter much be . anyway , good hotel , friendly would go back . 
 Apr 25 2009 	 satisfy 	 spend week Holiday Inn Central Plaza find good . everything go fine first day 's check - in last day 's check - out . tired first evening come hotel , recognize breakfast - room serve buffet - style dinner , something prefer . nevertheless , go Zen restaurant ( several restaurant within Holiday Inn Central Plaza ) dinner . second day choose buffet dinner rest stay eat , either various dimsum delicatessen street outlet food shop nearby store . way , breakfast excellent variety choice , include familiar western style , well valuable opportunity tasty chinese noodle soup similar goody . room large clean , include bathroom ( see picture ) . like bath ware provide guest , well two bottle drink water per day ( free ) . Holiday Inn Central Plaza provide excellent taxi support ( zero - time wait next ride ) . hotel several staff member whose main job seem organize taxi ride . fact , fill special hotel card car plate ( ) car ( ) give card fill rest i.e . satisfied ride . later return card ( ) stuff easily check particular driver proper job regular cost , maybe rip . ( experience stay Holiday Inn Central Plaza . ) find service excellent way prevent possible cheating taxi . overall , use kind service several city trip , include visit Temple Heaven , Lama Temple , Houhai lake area , China Science Technology Museum . ( also use taxi route mention start hotel 's door . instead use taxi back hotel , particularly want learn ' ordinary ' style life Beijing , plenty bus subway line use accommodation Holiday Inn Central Plaza . please note hotel close near metro station , ( think Nanlishilu name near station ) learn use bus reach metro system . example , third day Beijing start visit Lama Temple . although start daily trip taxi provide hotel staff , friendly concierge suggest look metro station , close Lama Temple area . idea use combine two - subway line ride approach Summer Palace second half day . therefore , without problem , eventually return hotel another taxi late afternoon want study way hotel dark . the day find famous Wangfujing shopping area , fully crowd foreign domestic , mostly rural visitor . spend hour Wangfujing , learn return hotel without taxi . actually , wangfuje subway station hide basement large shopping mall ( forget name ) . want go right Holiday Inn , take line # 1 direction go subway station name Nanlishilu ( remark : take always city map . way , subway ticket two rmb ) . Nanlishilu station , exit subway , go upstairs station , turn right nearby street crossing , walk hundred meter locate bus stop line # 56 . ( amazed recognize people quietly wait queue , one one – something completely opposite custom Serbia . ) , join queue , enter bus ( bus ticket 1 rmb , not expect get real ticket driver bus conductor – put money transparent box close bus crew ) , enjoy local passenger watch strange 10 minute ride . leave bus bus stop * * Holiday Inn . dark outside could miss particular stop , happen twice , worry : spot familiar green logo hotel right side bus , leave vehicle next stop , * * hotel , walk back dozen meter . 3 - minute walk , front Holiday Inn Central Plaza . way , despite absence nearby subway station , capable reach major location ( Tiananmen Square , wangfuje shopping area , etc ) 1 + 2=3 rmb per direction . besides inexpensive kind travel city , use kind transportation back hotel evening , close last # 56 bus stop bakery food store get something supper almost cost . beer can start 2.60 rmb , salt peanut and/or cookie 3 rmb , package various kind chinese cake app 8 - 10 rmb etc . compare Holiday Inn 's 200 + rmb buffet dinner , 400 rmb Holiday 's ' Zen ' restaurant … ) course , budget like , free spend whatever want … although meet famous storm Li personally ( though might meet recognize appearance ) , meet another nice member Holiday Inn 's staff , duty manager , Mr Bob Tan . Bob help lot find familiar possible within hotel premise opportunity fascinating city . among other , advise try shop within area surround Xidan subway station etc . summarizing experience Holiday Inn Central Plaza , could say excellent choice almost every sort possible guest , maybe except family small child . actually see ( ) suitable area within ( outside ) hotel kid could play otherwise fun , maybe miss see something like . side , business customer would appreciate absence loudly kid hotel . evening , around 10 pm , like swim hotel 's pool find water little bit cold personal taste . fact , second half March 2009 relatively cold windy Beijing area , would appreciate hot water pool next time visit Holiday Inn Central Plaza . 
 Apr 24 2009 	 storm 's man .... 	 choose hotel read great review TA . disappoint . nice quiet area ( residential ) local restaurant recommend storm around corner .. taxis cheap & amp ; far market etc . storm plan trip Mutianyu Great Wall excellent , organise pedicab tour hutong even go far escort we actual train carriage overnight trip Xi'an . incredibly helpful , bonus Hotel . the hotel standard exceed expectation .. 3star , would rate close 4.5 / 5 . hotel 5yrs old facilite excellent . pool area & amp ; gym particular & amp ; also buffet breakfast would one well experience Asia . thoroughly enjoy stay , downfall a / c room . warm & amp ; stuffy , unable turn due government regulation . ( experience also Shanghai ) request fan punctual . great English speaking staff . would stay . 
 Apr 22 2009 	 Agree positive review - good buy ever 	 must agree positive review far - hotel real value money ! located living area pro & amp ; con . positive ; local resturant locate nearby good Local Food . con : spend time taxi downtown evening area nightlife . staff excellent service energy help trouble anything outside hotel - look storm ; ) . really recommend hotel everyone . 
 Apr 22 2009 	 Great experience ! 	 husband go Asian Tour Honeymoon , hotel accommodation staff one nice thing time China . storm , concierge , one helpful people meet . honeymoon beautiful bouquet flower , champagne , chocolate- complimentary . room fantastic , spacious clean , lovely modern decor . seem concerned feedback . one small problem hairdryer fix immediately . also nice buffet hotel , although bit overprice . 's great massage place right across street decent price nice staff . storm golden boy- arrange we eat authentic location , take we personal tour Great Wall . overall would highly recommend hotel . 
 Apr 21 2009 	 Holiday Inn great ; storm exceptional ! 	 Holiday Inn central great room great breakfast buffet . storm incredible .. plan three day we ... two adult two girl ( 14 12 ) . great thing storm itinerary time ... want change something last minute -- problem ... will get great meal ... thank storm ! Stillers USA 
 Apr 16 2009 	 can not speak Chinese ? stay . 	 hotel excellent service clean room . english speaker Storm , Winter , Anna make life easy information would need appreciate city . patient informative . storm write everything Chinese could go around city taxi . absolutely pressure buy anything willing spend time explain . hotel big bonus people staff . 
 Apr 15 2009 	 Comfortable Friendly 	 hotel wonderful : definitely kind place need rest visit Beijing offer . couple thing could said hotel 's location : yes , little far tourist attraction hand also locate real Beijing neighborhood - importantly - literally round corner one good restaurant China - Youth Restaurant . room comfortable , clean equip everything may need . breakfast great staff incredibly helpful . choose hotel rave review read Storm . already arrange many tour Wall etc . travel agency , restaurant recommendation come storm incredibly grateful . certainly feel like could ' ve count storm colleague service need . would definitely stay next time Beijing . 
 Apr 15 2009 	 would not stay anywhere else Beijing 	 second stay Holiday Inn Central Plaza delight . staff enough make stay special - check - in dining room staff conciege . business room 12th floor huge sitting area , king size bed comfortable lovely linen pillow . pillow menu always welcome fruit . bathroom good size good quality cosmetic towel . room equip everything could wish include robe slipper . breakfast lovely huge selection food different country , not got want ready , would prepare immediately . also use restaurant dinner pleasant experience tentative staff - mention Linda delightful take great delight try decipher attempt Chinese ! use Executive Lounge complimentary drink nibble - one try absolutely fabulous . during previous stay use internet free charge . change pay unless executive package . a short walk hotel bus terminus , hop local bus Tienanmen Square . also vicinity KFC ( wish ) plus supermarket lot restaurant frequent local . duriing stay meet 2 trainee manager Panos Anna , helpful us suggest new place visit . the pleasant stay hotel would thoroughly recommend . 
 Apr 15 2009 	 review spot 's good hotel ! 	 wife book cruise Diamond Princess Bangkok Beijing , prefer hotel reservation pre post cruise . like think true independent , holiday organise online two week prior departure . on try find suitable accommodation Beijing surprise find Holiday Inn Central Plaza # 1 rank Hotel among Trip Adviser reader . would ask ? read review , storm obvious answer , tell mirror people ’ experience . not want pre book exorbitant car transfer city Port Xiangang ( approx 150kms Beijing ) decide research bullet train would well alternative . so book accommodation online Hotel , email storm advice good way get train station Docks Xiangang . reply next day say would send someone meet we direct us station . service thought , work way . well arrive Docks chilly Monday morning 5 week later sure enough someone come get we ; storm ! actually bring hotel guest Hotel catch return cruise guess work great concerned . speak briefly one guest tell we storm fantastic help whilst guest " " Hotel . we tell get chance catch bullet train ( call " C " train ) ' pass . reach speed 333 kph journey Tianjin South take 25 minute ( distance 115 kms ) . cost CNY58 ( AUD12 ) add taxi trip either side amount AUD80 two we plus Storm . cruise line want USD80 2 & amp ; ½ hour bus trip drop we different Hotel Beijing make arrangement . private car transfer would usd210.storm believe Concierge ; fact Manager Client Services . hold degree Horticulture , marry one child , smart dedicated employee . way sub contractor milk guest detriment Hotel . get kickback recommend restaurant must work fine margin . storm take we nearby Student Restaurant lunch check hotel . leave we order lunch . two great dish , rice two beer come CNY74 ( AUD16 ) .When offer waiter tip ' want take we insist , attempt English far well chinese . ' margin pay anyone commission good luck they . the go apparently obligatory Peking duck dinner . Soup , Duck two dish wash Green Tea beer come AUD30 . capital city restaurant pretty happy that . the Hotel comfortable . service everywhere attentive without intrusive buffet breakfast fine . our room need , clean reasonably spacious ( recall offer Executive Floor upgrade AUD100 per day buck ) king size bed comfortable air conditioning work silently get late checkout extra cost without quibble . whilst really nightlife outside Hotel everything Beijing AUD 5 cab ride away , either storm front desk staff write destination chinese English use cabby . we three day Beijing , really long enough even scratch surface great city . get ride Bullet Train , managed get couple local restaurant . go Tianamen Square see Forbidden City distance , see Mao ' memorial ancient Gates City , even spend morning Beijing Zoo , full day shopping trip Great Wall , organise storm team great Hotel . breakfast last morning Storm even surprised wife small gift local Green Yellow Tea tell ' get preferred tea one restaurant suggest we . we know place anywhere world would treat like visit royalty simply book room two night . if ' put bucket list ' say ' tell . 
 Apr 13 2009 	 Fabulous hotel ! 	 recently spend 4 night hotel love everything . decor hotel guest room serene beautiful . staff attentive service manager , Storm , help we day - trip planning , taxi , special Peking Duck dinner local restaurant . breakfast buffet cater taste many choice . think price room reasonable US standard ; food drink somewhat high experienced & quot ; western & quot ; venue Shanghai Beijing . great choice hotel Beijing - doubt ! 
 Apr 11 2009 	 GREAT MOTEL ! ! 	 stay motel 2 time March leave China April . great floor massage , pool fitness center , japanese massage , great ! . breakfast great choice western food . like egg hard , cook understand hotel head cook , understand make . overcooked , PERFECT , thank ! ! several people speak English Anna GREAT ! breakfast area talk people , friendly helpful ! storm also help priviate tour guide line friend know . storm always nice great talk . decide upgrade Business regret . get standard room nice size , get room fruit piece candy . need taxi make sure hotel information return . tv several english channel include CNN could keep go US World . business center close able go Executive lounge use internet . price high motel stay China 3rmb minute , least carry computer could least check e - mail . great motel ! ! 
 Apr 8 2009 	 trust people 	 make mistake make booking hotel . trip Hong Kong via Beijing plan 9 - 12 March return Beijing 22 - 23 March . get visa China make flight accommodation booking prior apply visa . as around time Peoples Convention visa refuse despite make previous trip business China . unfortunately Holiday Inn Central Plaza refuse refund booking cost 5 night @ $ 123 per night steal hotel book policy . it might get good review plan 100 % solid would risk book hotel act honourable way government cause cancellation . well risk Beijing ! 
 Apr 5 2009 	 great hotel great service ! 	 service hotel wonderful , staff kind accommodate . hotel clean modern although location bit remove public transport walk place ( mostly city huge ! ) staff make easy take taxi ( cheap ) anywhere want / need go . definitely would stay hotel ! 
 Apr 1 2009 	 storm key successful Beijing holiday ! 	 brother holiday visit China first time . several review Beijing hotels TripAdvisor , decide Holiday Inn Central Plaza . decision could not well , primarily Storm . I typically stay hotel 3 night week part career work airline . particularly impressed Holiday Inn truly luxury hotel , spa / massage center , fitness center , restaurant amazing breakfast buffet , courteous staff help anything need . important contact Storm immediately check - in , way get question answer get itinerary finalize Beijing , anywhere China . storm able recommend hotel tour Xi'an we , help book air travel Beijing Xi'an back , less expensive find online . even Xi'an , storm contact we ensure everything helped arrange go well . storm ultimate & quot ; go & quot ; person order good experience Beijing . you certainly find Salt & amp ; Pepper restaurant breakfast , make round help guest . need time , ask hotel staff member , call . even advisable email goodstorm @ 188.com arrive Beijing give notice arrival . genuinely nice person truly make difference China holiday . we observe nothing smile amazing staff hotel guest . look forward return China September parent , even excited stay arrange storm . 
 Mar 29 2009 	 Heed Storm Warning Storm Surge await 	 although location ideal , hotel staff room accommodation good . everyone pleasant helpful . get great kick young Greek intern Executive Lounge . ( pay extra buck room Executive Level . ) young man enthusiastic , bright , funny engaging way successful hotel career . but , storm puzzle ultimately disappointment . quickly become clear storm agenda maximize vendor commission . not go favorite Peking Duck , tea room Hot Pot restaurant not happy . , find booking tour hotel instead , literally corner us hall way tell we cancel hotel book tour tour , taxi , & quot ; real tour & quot ; , not . yes , tour Badaling Wall cost bit taxi , get lot : funny knowledgeable english speaking guide , admission , lunch chance socialize small group ( 12 ) people several country . sure two sale stop tour , interesting fun ... problem . see city back taxi non - english speaking driver , authentic experience . rather true concierge , Storm appear sub - contractor farming guest income , take suggestion grain salt . believe see hotel guest personal flock herd harvest bad - mouth hotel tour management staff unprofessional super uncomfortable we . something bit sleazy smarmy storm agenda like many thing China two face . 
 Mar 27 2009 	 wonderful service quality hotel ! 	 Beijing first time business go hotel Trip Advisor ' # 2 rank popularity 1200 + Beijing Hotels . disappointed . whole experience hotel wonderful . downside location South West part Beijing lot business North East . Chanchungie Subway close , take 15 30 minute taxi dependin g time day . take two hour Airport express train subway taxi get hotel . hotel staff fantastic . Joanna check wonderfully give upgrade business room access fabulous executive lounge . staff generally friendly staff ever come across travel . Jessica Maggie executive lounge go great length satisfy request . Roger front desk manager always ask welfare well really nice . hotel design Feng Shui master . sense lot think go design room general atmosphere hotel . could fault quality food , room , internet access etc etc . careful pick right hotel trip get one side Beijing , either taxi subway take hour . also masseur properly qualified masseuse beauty salon 2nd floor . request Thai massage get ask . back stay hotel wife boy holiday July hopefully . 
 Mar 22 2009 	 Moto patron reason existence . 	 mention , greet courtesy bending backwards make stay pleasant possible respect ; Holiday Inn training ground unit foreign domestic . apply personnel , door man front desk , maid , restaurant . unusual find customer orient staff day age , refreshing find foreigner barrier language opportunity overcome genuine service . acme visit serve Mr. Storm Hallmark Service . 
 Mar 20 2009 	 great hotel - storm excellent 	 nice hotel standard . room large impeccably clean entire hotel . hotel locate approximately 3 km Southwest Forbidden City less 5 dollar cab ride anywhere would want go Beijing proper . staff wonderful truly go extra mile every possible opportunity . hotel really strive good Beijing : regularly check review tripadvisor quite sensitive responsive feedback receive . buffet breakfast include room rate expansive high quality . like many other , choose Holiday Inn Central base upon many positive review , especially praise service Storm . even tremendous expectation Storm base upon countless review disappoint . storm help arrange much little desire . recommendation spot we , allow we see much Beijing stay would capable otherwise . additionally , trip arrange we personally accompany we Great Wall simply spectacular wonderfully devoid unnecessary irrelevant visit factory tourist trap . would absolutely recommend Holiday Inn central family friend visit Beijing . 
 Mar 17 2009 	 Amazing City 	 girlfriend stay Holiday Inn Beijing Central plaza 6 nigh ( 13 - 19 March 2009 ) . find hotel exceptional . room good size , clean , well keep modern well good value money . service tremendous type would normally need shell 10 time pay . local knowledge help good infamous storm deliver 100 % . guy brillant genuinely helping stay well possibly . thank Storm . finally budget allow consider upgrade Executive lounge especially value regular internet like complimentary drink canape evening . originally book standard room holiday check desk alowe talk pay upgrade upgrade executive lounge . one good decision make ths trip . 
 Mar 3 2009 	 good staff ever 	 choose hotel recommendation ' trip advisor ' disappointed . whole hotel staff build exceptional . one thing well Beijing hotel ' storm ' customer service manager . arrange flight , taxi . visit business contact suburb . thank enough help . visit Beijing need stay hotel Storm top man . although bit far central Beijing , still great . 
 Feb 16 2009 	 late - great ! 	 put review , stay property could go unnoticed . also write service fellow traveler , choose H.I . base great review wonderful website . first morning breakfast , storm already know name check sit we , little plan . make many great suggestion include restaurant call Youth , Beijing Duck . upgrade concierge level breakfast buffet well worth . husband thrill number soccer channel , room spacious . excellent service ! ! big challenge always return hotel tour , taxis hard come rush hour . Watch & quot ; black rikshaw & quot ; scam ! 
 Jan 2 2009 	 great hotel great customer service Storm 	 Holiday Inn comfortable stay . never complaint stay . bathroom good size . one main reason pick hotel Storm . person make sure guest well attend . language big barrier China . storm speak good English make easy ask question get advice eat see . not already day - to - day plan arrive Beijing , storm help . storm also go way make sure reach destination , stay regular work hour well help . one time , front desk get us taxi wrong place , luckily Storm 's number , call taxi , immediately answer talk driver explain want go . storm take we two restaurants- youth restaurant Dragon light . dragon light good mushroom soup Youth good peke duck . say , Dragon light good customer service , can not speak chinese , extremely hard order food without storm around . one thing , keep note , massage place behind hotel , go , please make sure specifically tell not want talk massage , masseuse keep talk whole one hour . place little away main sight seeing site . use taxi , rely metro / bus , might small walk . overall great trip Beijing . 
 Dec 21 2008 	 hotel great storm well ! 	 hotel simply one good stay ever ... stay famous one . the staff excellent , breakfast huge , room comfortable . small issue noise outside room ( soldier patrol happen hit Beijing time 40 world leader ! ) , everything else make offer another room need move . the breakfast massive defy anyone find something like . even ask peanut butter bacon white toast problem . however even though everything hotel great , thing remember Storm . guy amazing . example eat breakfast come say hello . talk fact go shop Mall one seem know instantly pull map identife need go need ask . another time walk along road Youth Restaurant hapened see we . be not completely sure going turn around come we , introduce we staff make sure order eveythe ok leaving ! last night Storm even take we small restaurant ( Dragon Light ) small family restaurant couple kms hotel . night end one highlight China even though spend amost month travel wide number place . Beijing do not want tacky tourist stop want good food ever Dragon Light answer . owner nice people China even though know english know Manderin still great night make fuss 10 year old . need stay Beijing hotel first choice . need help anything storm person ask . wife book go back beijing week Christmas highly dissappointe hotel book . next time book early ... however plan eat Dragon Light matter ! 
 Dec 7 2008 	 good Beijing ? ! 	 would not expect Holiday Inn good , ' ve always think average outside never stay one pleasant stay Central Plaza Holiday Inn Beijing . this last leg holiday China really want hotel good be . pretty much everything superb , lobby , contemporary colour scheme ambience , business facility , breakfast buffet , attentiveness staff , room , bed etc . superb really could ask hotel moderately price ( think pay £ 400 week ) July . recommend hotel anyone want stay 5 star top hotel can not justify price , be good many 5 star hotel ' ve that s sure . 
 Dec 4 2008 	 review not lie great place stay . 	 travel beijing whim , enroute Tokyo meet friend . spend one week , definitely choose right hotel spend week . rate reasonable , service fantastic . staff speak enough English ( though responsibility make ignorance ! ) help find everything need , concierge go beyond . line car entire day take anywhere want go , setup dinner reservation , get market , even warn potential scam go Beijing - end save lot money one happen ! location great , service great , room clean , almost western room size . good , impressed , ever go back Beijing , stay . 
 Nov 24 2008 	 Storming Success - huge asset Holiday Inn visitor . 	 hotel deliver count - reason review illustrate might pick hotel one many hotel chain offer Beijing . hotel everything would expect great place stay main reason someone holiday choose hotel simple employee storm . emphasis enough helpful considerate Strom two people lot see short time . let us say go beyond Holiday Inn probably expect - extent leave insist escort we ( incredibly large ) train station ensure find right train Xian . end day employee would interested go home . go Beijing - stay look after . Holiday Inn take note - without storm hotel might usual offering no.1 guy 's effort . 
 Nov 23 2008 	 great stay Beijing ! 	 choose hotel base review tripadvisor dissapointe . room recently refurbish certainly comfortable . breakast buffet ample cater taste . the hotel 's main asset ' storm ' helpful guy get pretty much anything need . Job big small restaurant recommendation personally pick airport . arrival go aim stay organise entire itinerary include day trip / tour guide etc well plan day accord weather forecast come week . honest - probably many nice hotel Beijing really worth stay reasurance Storm truly arrange entire trip specification disappoint . the hotel also provide free mobile phone loan concierge enable make local call within Beijing local mobile phone free charge - nice touch save fortune roam cost ! do not worry location - taxi 's cheap Beijing easy get around , besides - storm organise driver entire stay wish ! 
 Nov 16 2008 	 Loved Storm 	 beautiful clean marble entrance . room clean spacious . morning buffet huge . real reason stay concierge , Storm . email month stay tell want . meet we airport 5 am take we hotel . give we cell phone say ever need help call . life saver . arrange rickshaw ride take we place would never see way . also driver take take we place ask . Great Wall take ski lift toboggan ride . even get lose one day came get we . storm personally take we dinner every night hard foreigner read menus meet we breakfast every morning . never eat we always make sure take care . last day get ship 2 hour journey away . go we make sure get . buy train ticket nice , clean , smooth train ever . get train negotiate van driver take we dock . never leave we check onto ship . storm would 15 1 - 10 scale . never service like . turn good trip fantastic trip . make new friend ! thank Storm . 
 Nov 12 2008 	 Outstanding Service 	 reason many positive review hotel come outstanding personal service . go family trip Beijing mother grandmother 5 night impress personal attention every aspect hotel stay ... transportation , dining , room preference , even personal doctor house call promptly arrange grandmother bit weather . special tribute need make Frank , Leo Jackie Concierge Lisa Room Services Reservations Dept provide attentive personalize service . really go beyond make stay pleasant memoriable . would definitely go back would recommend hotel anyone plan go Beijing . 
 Nov 10 2008 	 one word . storm ! 	 travel lot work use stay good hotel must admit storm ( guest relation manager ) take hotel another level . girlfriend come back perfect weekend Beijing organise Storm assistant Alice . without charge anything extra ( otherwise standard everything China ) organise trip , set we nice restaurant etc etc . weekend Beijing could well . hotel room nice ( location could well always take taxi anyway extra 5 - 10 minute do not really matter ) reason go : storm . 
 Nov 4 2008 	 Absolute gem ! 	 husband stay 7 - year - old daughter September 2007 . stay 5 night pay equivalent $ 146 cdn night upgrade room 2 queen size bed , upper floor , breakfast include , wifi , satellite tv , etc . we year - long trip , one splurge be thrill turn out . location central cheap easy taxi ride anywhere want go . girl door always write destination taxi driver Mandarin , tell we much pay write taxi 's license plate case problem . also ask daughter end day gone do take genuine interest answer . we arrive train Xi'an hope ( 7 morning ) allow leave bag . instead find check , offer free breakfast able shower start day nice fresh . wonderful . the food fantastic . husband love seafood aside include breakfast come back seafood buffet two night . incredible . well , order room service ( first time ever we come back drench full downpour ) /so/ good . room wonderful . bed comfortable , bathroom gorgeous , wifi stable reliable , clean staff great . the pool lovely . make use several occasion . we write letter recommendation one hostess receive personal letter thank manager hotel , cc have girl question , school ( work exchange program ) human resource . just can not say enough good thing place.p.s . anyone look another restaurant within area , Youth Restaurant several block side good . 
