terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Nov 1 2009 	 nice lobby small guest room tiny bathroom 	 Palmer House Hilton one old , classic hotel downtown Loop section Chicago . good thing hotel grand lobby convenient location within easy walk Art Institute Chicago , Millenium Park , Grant Park , bus train , plentiful restaurant store . the front desk check - in efficient warm friendly . hotel huge long walk lobby guestroom . many guestroom noisy due close proximity El train whicgh run right next hotel be light sleeper ask room away El . room interior one overlook non - descript courtyard . room small bathroom tiny could barely close door without hit toilet ... probably small bathroom ' ve see North America even small european hotel standard . the hotel charge use WiFi signal Starbucks ground floor hotel , starbuck free WiFi signal either Starbucks cardholder . hotel business center allow guest print boarding pass free . this hotel would first choice convenient location indeed plus . 
 Oct 31 2009 	 impressive 	 lobby , location price ( Priceline via betterbidding.com ) great . 150 foot orange line train stop ( direct Midway ) . hotel old one , not expect modern amenity . pay $ 75 night get standard room . small , bathroom small tv small- price . Starbucks lobby Corner Bakery foot away make easy morning start - up . get two good recommendation off - site dining ( although guest speak rave hotel meal ) . cocktail lobby get work do . lobby worth look . 
 Oct 30 2009 	 grand old hotel great location decent price 	 Stayed weekend . great weekend rate . grand old lobby . People check - in counter courteous professional . concierge staff helpful . double room 13th floor comfortable , spacious well appoint . everything excellent condition . hotel huge crowded business meeting private function throughout weekend . waiting time elevator little long . something improve . hi - speed internet connection set back least $ 15 per day & quot ; nominal & quot ; charge . would go back closed eye , though 
 Oct 25 2009 	 Lobby highlight 	 room ( # 146 , 18th floor ) leave much desire : break shower head , break towel rack , coffee service , carpet dirty . puzzled cost & quot ; Continental Breakfast Buffet & quot ; lobby restaurant expensive order full american breakfast room service .... poor soundproof room room hall . 
 Oct 23 2009 	 Great Modern Style Surrounded History Class 	 come town little early see sister find really want venture hotel ! top tier vip , allow early check - in upgrade Executive Floor . room classic Hilton bed melt expensive linen class . nice working desk . find remodeled bathroom cramp use commode big guy . lobby exquisite quite expensive within hotel . nearby , offering well especially interested go away chain food . service expensive include internet parking . there large tv dvd player room 23rd floor . notice considerable train noise even high imagine louder low level . for business hotel , perfect easy access train subway level . 
 oct 22 2009 	 fabulous location - great hotel 	 son travel Chicago college visit University Chicago . use Priceline book room we Parker House Hilton . arrive Sunday Columbus Day weekend , also date Chicago Marathon . call day check bed situation . tell King size bed room small put folding bed not allow make change Priceline reservation phone . little nervous arrived noon ( check - in time 3 pm ) . 2 people line ahead we ( horde people mention ) . reservation clerk immediately change we room 2 double bed . fuss , bother . place ground floor leave luggage eat lunch walk around city . check room HUGE ! two double could easily fit another double bed plus fold bed two . 2 closet nice bathroom . clean . bed quite comfortable . staff helpful . location wonderful . 1.5 block blue line director airport , 1.5 block Michigan Avenue Millenium Park ( Millenium train station ) , 2.5 block loop train . can not imagine could stay would centrally locate . beautiful old , historic hotel . love Chicago would love go back stay . will see happen college acceptance situation . 
 oct 22 2009 	 book hotwire prepare treat poorly 	 upon check - in , meet old white male clerk look though smell bad see book hotwire . ( african - american female ) proceed say sell ( Tuesday night ) offer roll away partial suite smoking room . amenity except USA today - even coffee maker ( unless pay ) room small back corner hotel . travel alot - sometimes hotwire , time . , however , still treat courteously , give decent room . Chicago native , aware history , age hotel , disappoint good . great location big benefit . 
 Oct 21 2009 	 great hotel- worth pay upgrade 	 return 2 night stay Hilton . hotel gorgeous , amazing , ornate lobby . arrive O'hare really early morning let check 9 a.m . ask want upgrade executive floor . get great deal Priceline figure , ? extra $ 40 get free breakfast , free coffee , water soda day , snack time h'ors d'ourves buffet evening . not even bother dinner , much food . pay upgrade definitely big money - saver . room lovely . view courtyard , interesting , clean spacious . walk room quite big nicely appoint . bathroom nicely do , marble crabtree & amp ; evelyn bath product , nice . hotel service great . everyone friendly helpful . breakfast lady work hard make sure everything want . & quot ; nickel dim & quot ; people complain - like , gym cost money use . would say $ 15 extra pay use gym nothing compare would pay stay quality elsewhere . highly recommend hotel 's classic Chicago experience great value money , especially book Hotwire priceline . 
 Oct 16 2009 	 Beautiful Hotel Great Location 	 stay one night hotel love . convenient many downtown attraction . take bus American Girl Place ride subway back ( kid , 4 & amp ; 6 , love & quot ; rides & quot ; ! ) . also , great pizza place around corner hotel . room clean decorate nicely . room huge , historic hotel big enough 4 we . 
 Oct 15 2009 	 historic hotel great location 	 palmer great location . 2 block great shopping , include Macys , HM , Sears , Nordstrom Rack close Millenium Park . entrance hotel beautiful famous ceiling worth money . room little date , nice really pay location lobby . staff really nice helpful luggage . 
 Oct 13 2009 	 stay ! 	 price pay room , surprised exercise facility include . refigerator room . bed full size , queen state . internet include either . drink lobby ! 
 Oct 12 2009 	 Great Hotel Good Location GREAT cocktail bar ! ! 	 get good deal week , go visit friend city . first time Chicago love city . palmer Hilton 5 min walk rom Millenium Park big take almost whole block . 3 enrance Lobby simply amazing like huge ball room amazing decoration bring back golden age chicago Frank Sinatra celebrity use hang around main dining room use delux wedding . room : junior suit 19th floor needless say need pay attention u go remember room number ! forgot go around like headless chicken try find room LOLthere 3 set elevator take u different & quot ; wing & quot ; building , simple : droom lovely , roomy , great bathroom , huge bed quite desk small lobby comfy chair watch MASSIVE plasma tv . another huge tv right across bed . room refurbish floor finish yet might get one oldie ... hear hotel one city indoor pool first hotel open city HIlton take late 30' . the bar great , good cocktail ever , one knock . do not breakfast include coz many nice place eat would waste . staff great would def go back , close main attraction , near macy 's lady close metro . 
 Oct 11 2009 	 nice convenient . . . busy 	 stay week business late July . ton people always run around everywhere . busy . & quot ; Regular & quot ; basic room nothing write home . basic average hotel room . elevator situation definitely issue , presumably case summer month , week , conference convention plenty . pay upgrade concierge level , worth every penny . room nicer , food / snack breakfast , dinner time well receive need . would still recommend hotel -- know Drake , etc . pool quite small , really fitness center speak , fyi . parking outrageous , find parking elsewhere ( public lot millenium park ) save ton -- - unless company pick tab not care ( shame ) . 
 Oct 11 2009 	 bad Hilton experience ever - go ! ! ! 	 literally discuss two hour front desk , , HH Gold , get upgrade Executive Level . stink smoking room . small turning water tap come brown water minute get clear ! ! ! telephone room work LAN cable ( WIFI AVAILABLE ! ! ! ) break ! order in - room breakfast next day till 11 pm , wait 15 minute phone till call service answer . regard quality service far bad Hilton experience ever make ( maybe except Hilton PHL - Airport ) - avoid every cost spend money elsewhere ! 
 Oct 11 2009 	 will back 	 take train Chicago day fourth July . great location able walk everywhere want go hotel . ( include train station ) . main lobby stunning . staff professional . room clean . price reasonable . room bit small loop locate right along one side hotel bit loud . would definately stay . 
 Oct 10 2009 	 Georgous Hotel Perfect Location 	 stay visit Chicago Chicago Blues Festival year . everything want within walking distance . starbuck lobby convenient . room small side , new crisp clean . lobby landmark . staff helpful friendly , despite busy weekend . 
 oct 9 2009 	 lovely hotel 	 Wish would time induldge perk Palme lovely hotel . expensive bar . try bar outside main door right millers- great bar , also , upgrade executive floor private elevator night time snack breakfast . 
 oct 9 2009 	 Fantastic Hotel Fantastic Location 	 Hotel beautiful , room nicely do , perfectly locate walking theater , Millenium Park , shopping . hotel restaurant okay even though hype , bar nice worth visit . Corner Bakery around corner inexpensive breakfast . 
 oct 9 2009 	 wander back elegance 	 love ornate lobby . could imagine many year fashionably dress woman sweeping stair . tea lobby delightful . courteous , helpful staff . room comfortable . lunch sandwich delicious . 
 Oct 8 2009 	 hotel offer less 	 grand old hotel look feel go era . physical plant quite impressive . travel quite bit amenity like fridge microwave pretty standard item . . & quot ; require & quot ; either item , count spend additional $ 60.00 . increasingly rely cell phone internet communication . get reliable phone signal ( & amp ; ) impossible . hence , miss many important call business family . exit building get signal . internet ( wireless ) free many hotel & quot ; modest & quot ; charge other . basic internet Palmer House $ 17.00 per day & quot ; High Speed & quot ; $ 20.00 per day . course , want high speed . 5 day internet $ 100.00 . hotel restaurant food also appear fall outside norm high end . consequently , elect eat outside hotel every day . 
 Oct 8 2009 	 classic hotel great location 	 Palmer House Hilton great choice conference due location . hotel classic , locate heart city . train stop direct airport 1 minute walk Hotel . interior hotel classic beautifully decorate . ' ve also convert bar much need restaurant , restaurant nearby leave little desire . one word warn : lobby , grand nice , get cell reception least 3 major cell provider . make coordinate meeting quite difficult . 
 oct 8 2009 	 exquisite lobby perfect Chicago location ! 	 sit gorgeous lobby heavenly ! drink tasteful bar serve comfy chair / couch grouping . for first stay early October decline offer pay $ 30 ( $ 39 w / tax ) up - grade & quot ; Executive Room & quot ; , include snack , happy hour hot & amp ; cold hor d'oeuvres , breakfast . ask 2nd . trip , please . miss room coffee maker room ! location Palmer House Hilton 15 minute walk Union Station , less 10 minute Art Institute shopping Mag . mile . 
 Oct 8 2009 	 Great Location Fun Lobby 	 first use Priceline . get room $ 100 night . hotel quite nice . location can not beat . walk ton great stuff . staff really helpful . lobby bar fairly hoppin night . room smallish , bad . would stay second ! 
 Oct 8 2009 	 beautiful hotel 	 customer service wonderful . would recommend place go great place dine . subway bus stop right outside door . Taxis service 24hrs . lobby beautiful impressive . lobby couch chair serviced restaurant , could enjoy . room small , big city expect . room clean date . 
 Oct 8 2009 	 well expectation 	 apprehensive friend tell booked hotel July 4th , Taste Chicago trip . ? price really good consider close Millienum Park . however , hotel well think . great location . park 5 min walk away , bus train 2 min away , store Nordstrom Rack , Urban Outfitters , Office Depot around corner , Starbucks downstairs , bar downstairs . room decent size clean . bathroom CLEAN . ( important ) . conceirge provide umbrella . con : parking expensive . clean crew come late day . 
 Oct 8 2009 	 Beautiful Hotel 	 stay conference . get discount rate since many people book room make affordable otherwise would expensive . 
 oct 8 2009 	 good place stay 	 stay two night attend business meeting . room lovely ( although long walk elevator around three corner waoman do not appreciate ) . well furnished , safe closet , smallish well fit bathroom . one thing miss in - roomcoffee maker . complaint arrive carry suitcase front door flight stair lobby . later discover elevator quite walk away visible entrance . surely could discretely add escalator . visit bar restaurant Starbucks coffee . hear one guest complaining would pay $ 18 use treadmill - head run street instead . although business must note fabulous location - block Millenium Park close great shopping ( FIlene 's basement , Marshall Fields , Nordstrom Rack .... ) . do not know regular rate - rate reasonable , negotiate meeting host . lovely historic hotel , well renovate . 
 oct 8 2009 	 Good Time -- - Good Hotel 	 centrally locate -- - restaurant goodboth Breakfast & amp ; Dinner -- bar thatstaye open Dinner ... good crowd place ! 
 Oct 8 2009 	 worth money 	 stay Palmer House Hilton meeting hold there . the hotel old show age . bathroom small sinkpost ducttape . wall paperthin , every night could cry baby room next door . Saturday night , drunken guest door wake everybody loud scream , throw stuff wall etc . take security guy long time subdue , needless say , 3 could not go back sleep . and top , room front hotel could train go every minute , 1 , like right next I . I never stay ! ! 
 Oct 8 2009 	 Decent Stay Good Location .... 	 stay hotel one night last weekend August enjoy downtown Chicago . good : lobby beautiful room nice enough . location also great 2 block Grant Park make sightseeing super easy . also one block away bus , red line 2 block away blue make travel airport affordable ( although construction train running section bus service lieu train service - really annoying ) . bed super comfortable nice . bad : handicap accessible room ( book Orbitz ) make room large enough 3 people . unfortunately shower tub & quot ; small lake & quot ; bathroom everyone shower . also little thing room musty smell walk toiletry product seem water . also ask extra towel although know 3 people room . hotel staff nice enough Hilton caliber hotel similar upscale Howard Johnson . also charge use gym / fitness center think insane . affordable compare hotel good know expect booking 
 Oct 7 2009 	 Beautiful Hotel 	 's well worth price . 's downtown Chicago close transit . 
 Oct 6 2009 	 look great ... 	 arrive trip sunny maui arrive rainy chicago . Got hotel find grand interior lobby although busy look part . the room different matter . single room double bed tight space say least . probably unlucky that s life ! 
 Oct 6 2009 	 small Room Nice 	 would not recommend Hotel Family Trip room extremely small , however room nice . not much view get $ 85 Priceline not expect lot . room nice clean service great .. lobby world beautiful like old style elegance . location perfect Sears tower , Jeweler 's row . Red Line train outside door Blue Line one block . be come o'hare , ride train $ 2.25 get 1 block hotel . concierge helpful . 
 Oct 5 2009 	 want special treat little 81 year old mother book room executive floor Hilton Palmer Ho 	 please friendly , accommodate staff great room . pick go Chicago Card Grayline trolley pass gift shop hotel . location great accessing park , museum , shop wonderful dining , either walk , nearby trolley public transportation . great lunch Walnut Room Macy ' , to - die - for Chicago pizza Pizanos , real treat russian Tea House ; within short walk hotel . go see Jersey Boys within half block hotel . eat Portilla ' Chicago hotdog several block hotel , Bus 22 drop we within half block Palmer House . mom , two sister ' make last memory trip . 
 oct 4 2009 	 would stay ..... 	 would recommend Palmer House stay . reason stay hotel meeting . here disadvantage : Service - Service uneven . think size hotel ( be BIG ) . hotel near full , everyone seem overwhelmed . every call make front desk result put hold . line people everywhere . maybe thing well hotel full . room - not really understand room . room executive level . positive side top two floor private elevator ( instead big bank 12 elevator ) . room modest size ( ok ) . bath tiny . Decor kind over - the - top fussy style ( sort mid-80 's maybe ) . visit friend regular type room , spacious big bath . regular room flat screen tv . executive room old type tv . reviewer mention vary size room . not think will know be get there . cost - Others mention extra cost everything . internet extra $ 20 / day . go Corner Bakery ( outside 1st floor hotel ) be free . little thing - call advance see room coffee pot tell yes . write information room say room coffee pot . none - staff say have remove . all - in - all , would choose small type hotel visit Chicago fun . think much comfortable , modern , economical place town . stay Renaissance ( Wacker Drive ) Burnham love ! 
 oct 2 2009 	 pretty worth cost 	 Palmer House Hilton hotel stunning appearance . lobby ballroom stunning . location excellent 's 2 block Monroe stop ( blue line O'Hare Airport ) . staff extremely courteous helpful . bed quite comfortable . however:1 . internet option , base speed , range $ 15 - $ 20 / day2 . fitness facility cost $ 18 / day3 . bathroom tiny4 . water pressure not good ( hold flush lever several minute toilet entirely flush ) 5 . drain tub clog first shower hotel consist stand 2 inch dirty water . however , maintenance call come quickly fix problem.6 . parking $ 51 / day7 . room coffee / tea maker refrigeratorThe perk staff & amp ; location , overall not worth amount pay . 
 Sep 27 2009 	 beautiful convenient comfortable historic hotel . 	 return 3 day weekend trip Chicago could not happy . staff check check pleasant . check ask upgrade room able accommodate nice room ' Executive Level ' top floor . highly recommend upgrade due excellent service receive well large room ( mine 2 bathroom ) . decorate beautifully lobby adjoining corridor breathtaking . room decorate nicely good furnishing . 2 block Millennium Park Art Institute . Chicago several time well stay . highly recommend Palmer House Hilton . 
 Sep 25 2009 	 could not pick well place 	 one see beautiful lobby invite bar . hotel clean staff friendly personable . large comfortable room . leaky faucet bathroom , report hotel fix day town . it hub Chicago public transportation bus rail within block , make easy get around Chicago back hotel . type culinary experience available within walk distance . there 2 7 - Elevens west Wabash ; one block north hotel one south side hotel across street . deli sandwich $ 3 less ( time include bag Fritos chip ) one pack day travel Chicago save $ $ $ food . 
