great 	 Mandalay Bay beautiful property extremely well - maintain . clean , & quot ; standard & quot ; room large well appoint find employee friendly service excellent . for we one drawback like european - style soft pillow top mattress bed , will happy bed . prefer firm old - style hotel mattress back support . none bed board provide thin help . let provide thought several subject : eat Fleur de Lys , Aureole , Rick Moonen 's RM Seafood Border Grill , along one brunch buffet one lunch buffet . first 3 restaurant outstanding well know chef behind . case Rick Moonen , live Vegas on - site often . think Fleur de Lys absolutely outstanding would rate Rick Moonen 's # 2 first 3 high - end gourmet restaurant . expensive worth . Border Grill excellent mexican restaurant actually get healthy mexican item . try turkey Tostada , instance , delicious healthy not eat shell . portion big gound thing get excellent . we think buffet great , especially consider price much high say Mirage Treasure Island . find many item buffet prepared manner deteriorate fairly quickly sit buffet . item , like flank steak instance , top quality . would try somewhere else . if want save one meal day good alternative food court locate walkway Mandalay Bay Luxor Excalibar Casinos . several franchise operation include Quiznos Subs normal franchise price . go back Casino upstairs Mandalay Place will find walkway . many comment location Mandalay Bay find negative . seem much quieter weekend ( althought obviously busy ) & quot ; zoo & quot ; like would consider Mirage , instance . also free tram Mandalay Bay Luxor , Excalibar MGM run back forth not wait long one . get MGM near center strip less mile walk Mirage would consider close end main strip hotel . significant negative we Vegas fact way behind curve term smoke regulation . still permit smoking casino sportsbook . week 's busy bad weekend casino particularly busy smell smoke everywhere go . can not escape can not sit game casino sportsbook without probability smoker sit near make bad . & quot ; smoking & quot ; area casino big drawback we ... fact , drawback may return Vegas finally leap 20th century ban smoke casino . 
 second home 	 everything great alot trouble Business Center hotell 
 Nice Hotel shame unfriendly unhelpful staff . 	 room nice bed comfortable . room service staff bellboy friendly professional . as come Las Vegas get marry , least five message send hotel we , recieve none , Reception tell we , job pass message ' . also treat good friend indifference try order pay bottle Champayne go room . on day wedding , go Spa makeup do , tell , ' we do not bridal make - up hotel ' . faced make - up ' most important day life ' , go Hair Salon get hair do anyway . offer Birdal Make - up service . surely spa staff know Salon tell ? salon staff friendly , helpful professional . on check - out ask use day room , tell expect pay another $ 30 use Spa day , receptionist tell we ' no hotel stay day room ' . first hotel ever stay offer use day room . 
 enjoy first time Mandalay Bay 	 stay Mandalay Bay 3 night . normally stay less expensive casino buy 2 night get 1 free special make within budget . reserve least expensive room low floor receive room 30th floor strip view ! eat Runjungle Rodizio eat brazilian barbecue . really like would eat . also eat House Blues breakfast . go back next day get 2 1 . room nice ipod alarm clock big tv 's . bathroom big tv watch tub double sink . wide variety slot $ 10 min crap table 6 table go time . would stay ! 
 's 5/5 	 stay Mandalay Bay four night mid - November , celebrate birthday . overall , like hotel would probably stay . check fast easy ; Monday , weekend crowd . check - out also easy , long line Friday , UFC championship event take place follow day . express check - out available roon tv , must use credit card . use credit card check - in , actually pay cash via debit card check - out , use desk . service friendly informative . bell service also fast , friendly helpful . bellman call housekeep we take care of:1 . pillows2 . Mildew shower stall ( take care regular maintenance ) 3 . door toilet stall rehinge . these item accomplish quickly . the room large , bathroom . overall , clean keep way . read light bed not work engineer could not fix . instruction price list mini - bar ( although ask one ) , careful . 's expensive , mini - bar always . : be get sensor , pick something take something fridge , charge room within 30 second . food hotel terrific ! eat Lupo , StripSteak , Raffles , China Grill & amp ; room service , excellent . mix : premier restaurant locate top thehotel extremely pricey . bad experience . drink check view . soon see host stand walk restaurant bar , least six man dark suit nothing food prep service . eye we suspiciously . seem bouncer . music bar blasting ( could heard dining room ) . order two drink , go onto terrace check much - ballyhooed view . come back bar , half drink go . stem glass sticky . next glass $ 3 cash - , charge drink room . obviously , someone drunk glass . bartender skeptical , feel sticky glass see money , make fresh drink . ' m glad press point ; cabbie take we airport tell we 's serious problem & quot ; date rape & quot ; drug drink , make sure keep hand time . the casino clean , plenty machine & amp ; table , good drink service . ground lush lovely . beach amazing . we see Lion King wonderful . ticket agent helpful ; knee problem suggest ADA seat , perfect . overall , good experience , recommend hotel would stay . 's end strip though . be look thick thing , 's . 
 Great Hotel 	 stay family 8 day attend conference . absolutely love ! room amenity great , fabulous view bed comfortable hate leave . everyone friendly front desk staff maid cleaner . see people clean hour day night , even dust cornice pillar . food expensive find case everywhere Las Vegas . love free internet kiosk confirm flight print boarding pass . would return hotel . quiet - hear noise adjoining room not bad . 
 beware hotel commit fraud 	 stay Mandalay Bay ( stay 20 hotel 3 month every year ) August go check hotel apply total mini bar account ( hundred dollar ) . use mini bar call front desk take 40 min answer . apologized say could check tv system mini bar bill would removed ( straight lie ) action require part . go Canada cruise Alaska return check Mastercard surprise total bill include mini bar , immediately contact Mandalay Bay apologize say credit already process would account 14 day ( straight lie ) . rechecke back Australia mini bar bill still credit card contact bank submit contest . bank contact Mandalay bay simply send hotel bill never sign agree say charge ( dishonest say least ) . start fraud investigation Mastercard waste time . say stay many hotel every year never issue Mandalay Bay either incompetent straight Fraudsters . would never allow anyone know stay dishonest establishment . 
 ABSOLUTLEY FABULOUS HOTEL . TOP CLASS . 	 hotel epitome class . room see believe , service outstanding food unreal . stay 3 day trip impress cancel trip phoenix go back 4 day later . be return july 2010 . can not wait . 
 Nov 3 2009 	 good choice ` ` recession '' 	 stay hotel week conference ( 7000 participant ) , hotel never feel overcrowded . huge room bathroom , good housekeeping . room great view strip . not one room go Foundation room ( private club ) top floor great view drink . this time reception make note minibar - automatically charge room base movement . surprise find charge checkout ( never even open minibar ! ) . problem pack opening closing draw cause enough motion minibar pick change - check bill checkout . bed ok , kind middle firmness mattress top cover give feeling & quot ; suck & quot ; bed . not like arrangement decorative pillow bed - take maid put back morning - sure good mix ( yes , ' m germ freak ) restaurant hotel good . prefix menu reasonable price $ 55- $ 90 per person . want fine chinese dining - Shanghai Lily good choice . Wolfgang Puck great italian place good wine . mexican fresh upscale Border Grill . like huge breakfast go raffle cafe - good quality food , enormous portion . Foundation Room offer upscale american cuisine set copy Hotel California ( yes , one famous song ) . spa mandalay big three hotel ( Hotel Four season ) . good gym cardio weight training group class . provide sock run shoe forget . spa pass $ 30 day give access gym spa facility ( hot tub , steam room sauna ) . juice fruit provide spa . time run special get one treatment receive another 50 % - pretty good . hotel spa run special well - certain treatment $ 100 . unfortunately hotel website - see promos elevator tv . pool beach area fair . many chair close . pool lazy river heat . 3500 guest room hotel 1 ( one ! ! ! ) hot tub open ! forget flip flop - cost $ 30 get pair hotel . Casino Mandalay busy compare hotel . good AC system place not feel whelmed smoke . shop hotel great - everything overprice 3 - 5 time . tram get Mandalay Strip - aware 24 hrs operation . plan walk back mandalay 11 pm . week order morning . it be lot walk . business service expensive - print one page email cost $ 7 . keep mind per minute charge use pc . free Wifi room . ATT card work fine . 
 Oct 31 2009 	 get pool early 	 nice room , long walk elevator . every person need key get pool never enough lounge chair go around . nice pool area though wave pool , lagoon river pool . 
 Oct 30 2009 	 Great Time Mandalay 	 3 friend spend 3 night Mandalay Bay , wonderful time . service excellent , friendly cocktail waitress , bartender , front desk , valet , bellstaff , housekeeping . standard 2 queen bed room , excellent view mountain floor - to - celing window . bed super plush nice bedding . two flat screen tv ( bedroom / bathroom ) , shower , seperate bathtub double sink . simple comfortable , love room ! pool area nice , hear much hype , not quite expect . & quot ; beach & quot ; packed lounge chair ( fill quickly ) shade , & quot ; wave pool & quot ; one wave every ten minute ( pretty lame ) . find place lie one lagoon pool every day , much relaxing , well atmosphere , poolside service attentive . sportsbook pack Sunday football , search several bar within casino finally find one tv Seahawks ( Steelers , Packers , Patriots play time ) . although think person hotel want watch Seahawks , bartender keep channel even request guest change ( keep mind one 100 tv casino ) , really appreciate service like that . we keep simple food , Burger Bar slider well ! go see & quot ; & quot ; Bellagio , like Ka well ( info seperate review ) .Overall , Mandalay Bay one good hotel ' ve stay Vegas 's service , point Vegas adventure find dealbreaker will stay , never return . 
 Oct 29 2009 	 great pool far action 	 hotel great want relax hang pool . 's far end strip pay lot cab fee walk lot . even though may go far strip , even 2 mile cost $ 15 way . add . be go hang pool tube walgreen float on- $ 4.99 vs $ 20 day rental fee . 
 Oct 29 2009 	 brilliant 	 stay six night friend wedding , clean , .very friendly staff . whichever restaurant eat food fantastic especially bayside pay $ 38 dollar eat like breakfast lunch dinner brilliant value . relaxed place dress wish casual will not look place.brilliant holiday 
 Oct 29 2009 	 great choice 	 spend four night Mandalay Bay Hotel August 2009 . wife together two teenage child fantastic time . take minute get head around shear size hotel . room , apparently basic cheap supherb ; spacious extremely well fit . despite busy large surprisingly quiet room . the hotel large number restraurant choose although feed family four cn work expensive . choose eat buffet $ 35 per person per day prove good value money . choice excellent family enjoy . car parking problem , appear thousand space add bonus free . fault particular hotel end strip therefore quite long way attraction . however , hotel excellent leisure pool free resident aware hotel area similar facility . would definately recommend hotel other . 
 Oct 28 2009 	 excellent choice Las Vegas 	 Mandalay Bay one new mega hotel Las Vegas Strip . mainly plus . check - in efficient , friendly helpful . slight concern check - in clerk inform we give room two queen rather one king , book . offer change later day decide stay put . room well - appoint , large especially nice bathroom , seperate shower stall washhandbasin . large flat screen television , desk area two telephone . experience room Mandalay Bay average hotel Strip . get low rate , probably explain low floor , view speak . hotel couple starbuck usual variety expensive restaurant premise . sun bathing area design like beach , sand normally get concrete , large number lunger , close together . instead swim pool enormouse wave pool , generate gentle wave every 90 second . the Mandalay Bay south Strip , first property encounter come interstate . monrail take guest Luxor Excalibur , mile centre Strip , prepare numerous taxi ride . all plusse outweigh minus , get good rate Mandalay Bay great choise stay Las Vegas . highly recommend . 
 Oct 28 2009 	 Mandalay Bay - ok way 	 main bonus stay room , decor lovely . huge room lovely spacious bathroom . hotel general also exceptionally clean ! really enjoy stay , although future look stay central Strip . really mission get anywhere literally end strip , restaurant good either expensive . the beach great , can not actually swim water wave machine . life guard constantly call people stand behind certain line safety reason - do not like part much hot ! dip swim without constantly whistle would suit much more . check in/ check information stand staff polite helpful . really depend look , overall enjoy stay find hotel little boring way . prefer hotel alot go alot choice food option . also would not bother aqaurium , dirty reptile especially look unwell . waste money honest . if stay worth get bus pass , bus stop right outside take every hotel along strip . 
 Oct 27 2009 	 Bad Location 	 Mandalay Bay far end Strip . difficult get center strip hotel . also , build hotel discourage leave property . almost impossible walk front find sidewalk . also , noise issue . thin wall allow hear neighbor anyone hall . also able hear outside noise well . wash exterior window 7:00 , loud . bathroom ideal friend travel together . lock bathroom door fan bathroom . want less crowded casino may want try Mandalay , otherwise book center strip enjoy stay . 
 Oct 25 2009 	 nice room extra charge disappointing . 	 overall room nice . bathroom two sink , deep tub , separate shower , separate area toilet , even small tv ! 24th floor partial strip view room . view airport airplane noise noise Las Vegas Blvd . much bad though hall noise reveler yell hall hour night . would nice hotel offer & quot ; quiet floor & quot ; not Vegas party 5 am . pool area huge wave pool lazy river . even late October crowd . good drink service pool area . spa nice , use gym $ 30 day pass . , get late afternoon flight want relax spa want work next morning , $ 60 . kind rip be already pay $ 230 room . like hotel strip , internet $ 15 / day . use refrigerator room $ 20 / day . buffet good -- good food , selection service . Shark reef interesting , probably worth $ 16 , be going eat buffet reef / dinner package good deal . eat breakfast Raffels . food good portion generous . also lot place eat . 
 Oct 25 2009 	 Mandalay Bay Fabulous 	 Mandalay Bay holiday Oct 13 - 17and moment arrive moment leave everything wonderful . staff encounter terrific check check . book GR suite , arrival receive upgrade Sky View suite . absolutely beautiful ! separate elevator 3 floor . room spacious , spearate bedroom , loverly shower / bathroom / jacuzzi tastefully decorate . one minor irritant , connect room ( lock ) could hear people next door , come . hotel breathtaking everywhere look , clean , lovely scent spice pool area nice . decor nice . casino much fun . lot activity real eclectic crowd . dress dressed . lot friendly folk . drink service slow , available patience . machine pay much fun play . dine several resteraunt site . Wolfgang Pucks Lupa Strip house absolutely wonderful . service food impeccable . Wine delicious . try buffet late dinner one night would go back . like layout food . use Starbucks morning coffee , purchase wine reasonable price low level hotel shop . convenient .. use tram Luxor / Excaliber walk everywehere else . wonderful 84 degree everyday walk everywhere stop Player 's Club casino be along way . nice payout Luxor nickel slot .. strip still construction ( City Center ) come along . roadway walk path well mark control . hour shop Premium Outlets ( fun ) . use cab times reasonable price . see Bette Midlar wonderful performance . love Vegas show . spend time relax , dining enjoy Mandalay Bay . stay 3 place past , experience Mandalay Bay trip first choice return Mandalay Bay . one word . fabulous . 
