great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Oct 12 2009 	 nice expensive quirk business traveller 	 nice hotel ... new , modern , nicely do good room . furnishing top notch bed , bathroom flat panel tv . regular business traveller though , couple thing surprisingly absent questionable : 1 ) coffee maker room , 2 ) chair work desk adjustable height , 3 ) desk top glass ( make use laser mouse difficult ... hold piece paper mouse pad , 4 ) internet access additional charge $ 14.95 / day . high end hotel price charge room , would expect item like would issue ( case internet would additional charge ) . colour disappointed value price . 
 Oct 8 2009 	 Pre - baby vacation 	 stay celebrate one last free weekend first child bear . hotel elegant clean . room beautiful floor - to - ceiling window view soma Twin Peaks . enjoy fitness center morning . overall great time . location can not beat . 
 oct 8 2009 	 Excellent Customer Service ! 	 tell ' review hotel .. unjustifiable excellent service receivedMy hubby stay hotel 17 Sept 20 Sept ( 3 night ) . first night arrive , kinda late , manage reach hotel check 8.30pm . give room 14th floor . ask high level .. guy front desk say . go check room out . room 1419 – huge 42 ? tv .. wow ! view YUCKS though room end -19 full length window ceiling floor . disappointed room … hubby tell 1 yr anniversary , 2 stalk almost dead white rose bed .. like " ermm .. suppose romantic ? " anyhow , hubby call front desk , ' pick - up ( prob bz ) leave message . 15 min , front desk return call . go spoke guy give we key . tell we room high floor ( think ' ridiculous ! ! mean hotel HUGE ' even peak period ! ) take request phone . assure we wld check call we tml ' available roomSo reluctantly go back room think shld let rest … .. suddenly , phone call come .. manager duty Front desk ! ! ! ; p tell we couple room high floor come room bring we ! ! ! ! soooooo thrilled service … mean … v.i.ps ! ! ! manager ( ' see name .. ) , japanese lady bring we view 2 room 32 33 floor . choose room 33 floor – tell we ' exclusive level .. room 3310 : room nice water view … : ) upgrade room desire ! move stuff new room , see firework pier ! pleasant surprise ! ! conclusion : GREAT customer service ! nice hotel room ! ' definitely choose hotel ! ! thank japanese Manager duty 17 Sept 09 , 9.30pm : ) 
 Oct 8 2009 	 beautiful hotel great room 	 Booked hotel find great deal online . easy get figure transportation system , quick walk major stop . room beautiful quiet . enjoy bar every night , great way cap busy day sight seeing . concierge super helpful direction call cab . would stay . 
 Oct 5 2009 	 good cheap deal 	 plush , modern hotel well place Moscone Center , albeit little walk downtown site . good get cheap deal like , otherwisea little pricey . fantastic room massive bathroom . everything clean bright . whole place bit impersonal , staff generally helpful professional . food drink little pricey - good make use local bar , restaurant liquor store . also ideally place get SFO airport . 
 Oct 1 2009 	 nice stay Dowtown SF 	 recently stay InterContinental 2 night fiancee enjoy stay . we book basic room IC 's website call hotel directly let know special occasion ( recently get engage ) want see chance could put we high level floor ( see view etc ) . able get onto 30th floor view nice ( person check we belive name CJ ? -- nice ) think hotel nice pool hot tub construction , able get guest pass use Marriott 4th street pool / hot tub ( large hot tub ) .The location fairly good -- walk entire city far hotel get Union Square ( 5 7 minute walk ) -- block two hotel let we know check less great ( could consider unsafe ) , really reason go , see problem all . we eat restaruant hotel meet friend live SF take we great suishi place Pacific Heights along italian place . 
 Sep 29 2009 	 pleasant stay SF Intercontinental Hotel 	 nice new hotel . room great great service staff . 
 Sep 29 2009 	 Reception attitude 	 stay intercontinental 1 night shift another hotel city . new modern building cold steel glass interior carry reception staff . room replica hotel city build 20 year ago except new.probably go large conference therefore hotel staff may stretch . 
 Sep 27 2009 	 Great Place Stay ! 	 little leary stay hotel bad review read website . pleasantly suprize ! stay Intercontinental Sept 12 19th fantastic stay ! awful thing read review never materialize : service excellent , room spotless , & amp ; staff really friendly pleasant . check - in check - out fast efficient , concierge helpful & amp ; everyone seem like truly want make stay pleasant one . we book hotwire give one corner room window ceiling floor . beautiful ! everthing still clean fresh look , especially bathroom tile shower floor . king size bed luxurious extremelly comfortable . I also glad book hotel location . far enough away Fishermans Wharf ( touristy ) 5 minute walk Union Square Market Street , catch cable car MUNI . buy 7 day muni pass use every day . not need car , muni easy use go everywhere . would definately come back would recomend hotel other . 
 Sep 22 2009 	 wonderfully plush welcome long day travel . 	 great service clean modernistic hotel - flat screen hdtv , plentiful plug electronics carry , friendy staff , room clean - nicely tile large shower handheld spout option luxurious absorbant towel . great bench seat window 22nd floor room . pricelined able upgrade well view reasonable fee . great bed / mattress rival / outdo & quot ; Heavenly Bed & quot ; Westin . 
 Sep 21 2009 	 great clean modern hotel 	 comfortable beds.spacious bathroom ( important woman ) dont't book website . be quite expensive book expedia , hotel.com , offical website . book hotwire . 
 Sep 21 2009 	 view afford park car .. 	 look " down - townish " view outside think oh dear , however inside lovely hotel . manage get room 27th floor glass wall two side give fantastic view city . especially find fully glass bathroom surprisingly appeal . sit watch world go past underneath calming ! room spotless , well kitte , great tv , nice i - Pod connection truly great bed . location may look great map , trust . Market street , tram , etc minute back . Convention Centre virtually next door . ate visit comment food . bad point cost parking nearly $ 60 per night take edge stay pay . 
 Sep 17 2009 	 get club room 	 stay busy labour day weekend September . book club room great rate . second high floor . room small expect clean , new , modern . great view harbour , would recomend suggest view bridge , downtown . club room great . free breakfast good choice . nice know could go hang busy day sightseeing . use computer internet free pre dinner drink . lovely sit decide dinner . location ok . find forever go fisherman wharf tour etc . say close union square would problem . cut alley way bloomingdales union square 5 min . do not feel comfortable walk around outside hotel night make sure catch cab . service ok . housekeep great plenty fresh towel . westfied across road ther Bristol Market great lunch , fresh salad etc . also recommend Harris Steakhouse dinner . good meal . room service one night food good . return San Fran would stay club room convinent . 
 Sep 15 2009 	 True Luxury Hotel 	 partner spend four comfortable night InterContinental San Francisco . book room via Hotwire secure amazing rate . stay several InterContinental Hotels via Hotwire always experience warm welcome outstanding service . stay different . upon check - in , front desk clerk inform we upgrade deluxe king room . spacious room locate twenty - seventh floor feature floor ceiling window view port , freeway , lovely hillside neighborhood . king bed sumptuously comfortable , comfortable fact lie nap end sleep fifteen hour . room also feature sit area , flat screen tv . large bathroom contain high - end toiletry fine towel . decor room , mute earth tone tile work bathroom , soothe respite busy city below . service friendly efficient check - in check - out . awoke early morning leave hotel breakfast . room always make returned hour two later . one complaint hotel restaurant gift shop terribly overprice . twenty ounce Coke gift shop cost $ 4.00 . would like sample bar restaurant , could justify pay outrageous price . overall , InterContinental provide luxury accommodation attentive service convenient San Francisco location . would gladly return . 
 Sep 11 2009 	 Fantastic . new . clean . modern . wonderfully comfortable bed 	 stay Intercontinental San Francisco LOVED ! view 32nd floor window really nice ( floor ceiling window everywhere ! ) . bed WONDERFUL new , clean comfortable ! ! location almost perfect . close downtown hotel block away trouble . restaurant nice good food EXCELLENT service . Breakfast Buffet good fresh fruit , pastry , cheese well prepared meat . the SPA FANTASTIC ( although expensive ) . someone Trip Adviser say SPA dirty . expect bad . look everywhere dirt ... none find . nice , clean , small professional . staff friendly well train . complaint wish couple room massage dimmer ... bright ... much sunlight . wish use dim light and/or candle . also : please rent car s.f . expensive unnecessary . parking , GAS , rental etc expensive 's worth ! take muni public transportation get 1 3 day pass cheap , easy , fun much worth price . 
 Sep 10 2009 	 great stay ! 	 hotel great Intercon standard . building seem brand new year old . location good want , bit shopping sight seeing etc . cab cheap opinion get taxi need . facility room great , unbelievable bed , staff happy help . request high floor put we top floor - nice ! concierge team also amazing really make stay well help suggestion ! need late night snack hotel fry parmesan salt yum ! 
 Sep 8 2009 	 nice soma alternative - modern comfy 	 stay tryout alternative modern , high end hotel SOMA pleasantly urprised . new building modern feel would expect . room huge floor ceiling window . nice bath modern shower . foam Pillows hard ask fill - quickly change . service good . wifi room little expensive . concierge little bit condescend attitude thing really dislike . 
 Sep 8 2009 	 complete Package ! 	 hotel conveniently locate , walk distance place include Bart trolley station helpful tourist SF ! view room amazing . service prompt , professional friendly . bed absolute comfortable bed ' ve ever sleep , WOW . want take bed , pillow , sheet everything . haha . provide we water fresh fruit . wonderful time ! husband love modern feel interior deco room whole hotel ambiance . setback would parking , $ 45 parking safe place valet garage . that s price pay leave car one parking garage nearby outside anyone access . parking dilleo , everything perfect . I d definatley come , matter fact , will book hotel next time I m bay area . 
 Sep 8 2009 	 solid great 	 go reunion rent terrace suite free Ambassador night . we satye three night . place nice , fantastic . entrance bit parking garrage . lobby nice could feel turn convention hotel soon . view room fantastic . little thing keep break , like curtin . also window dirty terrace , kinda spoil view . the house keeping could bit always leave glass around . ' m sure management thing girl fault . one day fix tub drain take bath , come back later not clean tub . still bar soap stick side , sure even turndown night ... guess think 1,500.00 room would come 1,500.00 service . the bed nice delicious dinner restaurant & quot ; Luce & quot ; .The food club okay . club club floor could really lot nice . pool break down . I think get good rate okay location good choice . really want spoil youself , perhaps well ... 
 Sep 7 2009 	 nice hotel 	 stay 6 day couple week ago lovely deluxe room 29th floor view sea . nicely decorate , plenty space two adult teenager . pool still fix though disappointing . we eat hotel arrive evening go italian opposite . look terribly appeal relative life locally recommend cheap cheerful perfect tired want ( pretty decent ) pasta drink without much effort cost . also go local Westfield food hall side Bloomingdales lunch supper couple time want go somewhere posh expensive - great value rather canteen like atmosphere . great find Door - part Slanted Door group somewhat cheap . love Mel 's Diner Breakfast - steak egg $ 8.95.i can not understand people say long walk place . easy get Union Square cable car . staff friendly find Concierge particularly helpful . guy door valet parking great . not forget courtesy car available morning late afternoon . take one morning make pleasant change travel chauffeur drive merc ! would go back hotel without hesitation . 
 Sep 6 2009 	 absolutely amazing 	 come San Francisco celebrate 35th wedding anniversary , choose wonderful hotel . arrive find bed cover rise petal , bottle champagne sitting , ready open . nice ! 27th floor corner room , view nothing short spectacular . lovely hotel , staff gracious accommodating . concierge staff helpful kind . impressed , definitely stay . absolutely love facility ; modern luxurious . 
 Sep 6 2009 	 great choice ! staff get 1 star ! 	 arrive check room . go well . room nice . left tour s.f friend return . find key would work . reservation name . therefore , refuse let state forget swipe credit card check . friend track call hotel assure guest .... finally let room . ( quite ordeal ) . deactivate key forgot swipe card . later evening 10:45 pm front desk call ask bring I.D credit card downstair swipe . refuse say already bed P.Js . offer read card # phone yet say & quot ; ' . say would come room get . agree apologetic polite . overall , hotel look nice however staff need training provide well customer service . would not reccommend hotel . would stay 
 Aug 28 2009 	 great hotel save tip parking breakfast 	 stay hotel 6 night absolutely fantastic . 's centrally locate block Market Street Powell Cable Car Terminal locate . close hotel take public transportation visit part city , include BART train airport cost $ 8.20 take 30 minute get . purchase 3 - day pass public transportation get money 's worth . ' active person enjoy walk , within walk distance Union Square , chinatown main shopping district . ' fifty problem walk Chinatown hotel , understand may everyone ' cup tea since must walk little mile get , plus walk get . take bus # 30 45 two three block hotel ' chinatown minute . tourist line ride cable car long , ride couple time stick bus train . also hop cable car stop terminal wait long . would rather share tip reader save money , will tell room , lounge , spa restaurant hotel excellent . property beautiful pretty new service top notch . concierge desk staff friendly extremely helpful rest staff . stay , world famous FC Barcelona Soccer Club multi - millionaire star player stay hundred fan line outside day night , management , security staff make comfortable guest spectacle become fun watch . be drive , forget pay $ 50 daily valet parking fee hotel park two short city block away around corner 5th St Mission $ 28 - 30 overnight . walk late night parking lot hotel never feel unsafe . take usual precaution use common sense would major city . rent car last two day stay travel place California ' recommend ' similar situation parking expensive forget on - street parking place . besides , not really need car get around San Francisco . save money breakfast walk one block past parking lot corner café 5th St Jesse ( 3 block hotel across old US Mint House ) buy delicious breakfast $ 7 make right order . also serve fresh fruit juice many goody . sorry , ' remember name place , corner 5th St Jesse pass Pickwick Hotel sidewalk . across street diagonal café another location name Latte Express buy fresh donut coffee , bacon egg hot dish . two little place save bunch money ' breakfast eater ' want pay $ 15 $ 20 per person similar breakfast hotel restaurant . enjoy ! 
