Elegant 	 love room . 42nd floor face Bellagio 's Fountain ( love fountain night ... beautiful ) . Got call desk checking see loved room . cousin also get nice gift birthday day . tv bathroom jacuzzi . nice . the buffet lovely food well prepare tasty . 
 Great Location Good Stay 	 really enjoy Thursday - Sunday stay Caesar 's . book Forum Tower & quot ; upgrade & quot ; big jacuzzi room Palace Tower . overall , good stay . room spacious , well - appoint , comfortable clean . bit walk get everything ( except pool ) , be Vegas . pool great really enjoy jacuzzi tub . check check smooth professional . Caesar 's one good location strip definitely take advantage stay . 
 can not go wrong 	 Caesars not really need much comment . live everything . location definitely good . nothing really bad stay . run double room tower upgrade we expensive room two double bed without hassle . even table expensive , walk across street Bill 's Gambling Hall O'Sheas get cheap spot . 
 Great Location Pool 	 Maids Honor take surprise bachelorette party truly blast ! upgrade room small fee ( season ) coolest room ever stay . clean view spectacular . resort location truly good . right middle everything allow we walk everywhere . like party make sure check pure . show proof stay hotel let without pay cover ( ) . downfall hotel food serve food court awful . also , drink pool room service extremely expensive . normal sized margarita pool $ 20 ! get ready splurge ! 
 Roman Tower - dirty Rome 	 first stay Caesars Palace . stay upscale hotel Vegas like Mandalay Bay , Venetian , Paris , Luxor , expect get least type room well Caesars . boy wrong ? stay Roman Tower 14th Floor say Motel 6s ' ve stay young day clean date . first , tv tiny 20 & quot ; Tube sit cabinet least 20 foot away bed due weird l shape room . real closet room , safe awkwardly sit floor one corner look like someone could pick whole thing walk away . furthermore , one light bulbs recess light right bed miss entire socket appear cover look like mold . bathroom extremely old , crack vanity mildew look stain wall .... disgusting ! room EXTREMELY NOISY . every time one neighbor flush toilet , run sink , take shower , sound water running pipe loud room , could not hear talk . ' m exaggerate , loud . we find hair dryer last day check . hide low drawer tv . would idea . in case , stay Caesars , make sure 's Roman Tower . not know Towers like ' m hope be well dump . 
 great place stay - plan back comp 	 stay Caesars Nov 22 thru 27th , 2009 . first time stay Caesars get compe five night ( keep mind slow time Vegas ) , play stay Harrah property . check 20 min , compe room forum tower , $ 50.00 tip get we upgrade Augustus tower view bellogio fountain . definately recommend tower , room awesome . eat Ceasars , favorite around town . bring water / coffee heater cappicino go vegas cereal pick water / pop / milk Walgreens ABC store Planet Hollywood collapsible cooler along . highly recommend go line google & quot ; floor plan vegas casino & quot ; . know hotel casino get vegas save lot foot power . yes come home winner , remember always play people . people forum casino playing penny , keep mind play $ 5.00 spin penny . 
 Great Stay ! ! ! ! 	 stay Caesars Nov 23 -27.after read review hotel bit leary stay . arrive early go diamond check surprise wait . check take 10 minute . give great room Forum Tower . large room comfy king bed bathroom large well . staff great . third night housekeeping remove robe towel bathroom forget replenish . quickly fix one phone call , plus give we $ 25 comp room hassel . game great Caesars . first night hit $ 2100 jackpot . actually leave LV money pocket ! food bit pricey worth . Bradley Ogden must . food GREAT ! buffet good Rio still good ( lot choose ) . forum shop lot variety . need bench we need stop take breather along way . enjoy stay ceasar return next year . good experience . well vega everything & quot ; gamble & quot ; even hotel . 
 great place doubt would stay 	 return week stay Ceasars . place absolutely magnificent HUGE - request Augustus Tower read close tower check - thank goodness ! ! ! time check - mind take hour 5 us line time . walk elevator tower bad enough , watch people lug suitcase casino trying find way accomodaton rediculous . need GPS system find way Ceasars . opinion BIG well set - thing hard find million way go find . room fantastic - clean modern - one thing though lot people point TOUCH move anything mini BAR / fridge - sensor system even move something go onto account . also tell put drink anything else buy fridge , hire mini fridge - charge $ 30.oo per day GOD HO REDICULOUS .... spend lot time eat gambling elsewhere find lot place well eat place atmosphere lot friendly relaxed . return Vegas within next 12 month magnificent place eye - stay elsewhere - look place offer great location / with well customer service lot cheap rate . 
 where s ice ! ! ! ! ! ! 	 arrive ceaser wednesday 25 , 09 stay centurian tower expect . like drink get new place unpack unwind well ice bucket call room service say ice avaiable entire tower bring basement room call twice thought get lose say ill go get onthere way sure enough bucket ice 1 hour later refer room coffee pot exspecte ceaser never stay befor never 23 inch pioneer tv give break really like forum shop though get ice cream cone 13 dollar scoop lick really slow joke comp ice ! ! ! ! ! 
 Caesars overrate 	 pay $ 206 ( include tax ) deluxe room caesar lasvegas.com 1 night 11/26/09 . price fair opinion supposed get room AUGUSTUS tower 2 queen bed . day suppose arrive get email state flight would arrive 3hrs early first project , call caesar ask coulf possibly check early , & quot ; not problem , happen time & quot ; , say . arrive approx 1130 thursday , I m pull VALET sign read & quot ; VALET full . please self park & quot ; . I m backup find & quot ; self park & quot ; park employee inform & quot ; check valet problem & quot ; , put sign & quot ; detour local , non hotel guest & quot ; . proceed valet , promptly let know I m check . inside proceed hotel guest check - in . upon arrive line I m meet CP employee tell everyone & quot ; early check - in do not start 1 pm & quot ; , tell I ve already contact hotel know arrive early . want none ! tell go check bag bell station come back 1 . proceed walk 50 ft away sofas wait . 15min later disappear take opportunity jump line .. know room available ! ! gee imagine ! man desk inform & quot ; I m upgrade room free & quot ; .. ok I m starting forget everything warm - up place . inform would charge additional $ 200 debit card & quot ; incidentals & quot ; , inform I m stay PALACE TOWER room 1038 . cool . instead walk 50 foot AUGUSTUS tower elevator walk 300yds PALACE tower elevator no - man land seem . I m locate 10th floor . open door , displeasure I m greet 1 king bed ( book 2 Queens ) . be not stay 55yr old mother , would not piss . I m 11yrs old anymore , sleep mother alittle weird book . call front desk ask someone talk .. transfer call HOUSEKEEPING . talk someone inform roll - away bed extra $ 30 dollar ! agree , within 30mins man knock door bed . 730 - 8pm arrive back CP wonderful Thanksgiving dinner & quot ; Tillerman & quot ; steakhouse flamingo rd , tell since be not & quot ; checking & quot ; would self park . explain guests hotel valet would early without problem . get serious additude valet kid ( string bean white kid ) talk & quot ; manager & quot ; tell string bean park car . CHECK - OUT next morning explain situation clerk , manage adjust $ 30 roll - away charge room 's bill . I ve well customer serive downtown 1/3 price . return . btw , room overlook 7 pool one seem . 
 " definitely good holiday ever probably fun week ever . " 	 come UK Las Vegas small group . early year decide dad ' 60th would go trip Las Vegas . trip spend quality family time whole lot fun . look strip , check website , read blog pro con every hotel . new , particular feature , term location , amenity hotel offer entertainment dining , select Caesars Palace . spend time try organise trip UK , make transatlantic phone call surf host website try book , introduce Harrah ' Total Experiences programme dedicated member staff assist organising trip . prior departure work jointly plan itinerary , arrive everything sort reserved- put good room , cheeky $ 20 desk ! group four different plan want day . Timothy play poker tournament , Orry Robin take advantage golf course perfect sunshine centrally locate , could wonder , shopping admire hotel strip . we could enjoy safe knowledge ticket book good seat , reservation make good restaurant time waste , skip every queue sit good vip area nightclub Harrah 's property . we treat like royalty , sure people ask , " guy good seat house ? " totally surprised , look bit like boy band see photo ! many highlight 6 day , would remiss mention couple special things.• Qua spa Caesars among good world . relaxed , ' want leave . Planned go , go 3 time worth every penny . Wish discover early trip.• cook Bradley Ogden great . restaurant Michelin Stars , proper cook proper people , good service Vegas . go Robuchon MGM , although French Cuisine great , get London ( indeed France ! ) • dream come true dad meet Bette Midler get photo take . show medley song , joke , story dance possible Vegas . three week later photo Bette replace mother ' picture office desk ! • soft spot old Las Vegas " neon flashin ' one arm bandits crashin ' " , take wonder Fremont Street ignite feel nostalgia bygone era . would recommend traveller ! • previous visit Las Vegas , ' get pure nightclub group guy . book Total Experiences , Harrah be arrange we vip , dance singing Shaggy stage , cool ! • dinner Paris shadow Eiffel Tower backdrop Bellagio Fountains perfect way spend last night . so ' . Robin say , " definitely good holiday ever probably fun week ever have . " would recommend hotel , moreover recommend book Total Experiences programme group planning trip , stag golf break , sort access everything need trip we , include nightclub , golf etc . organise stag trip London Vegas , know chore be . they website- google , harrah 's total experience UK send message will pass detail dani organise trip ( probably well pass personal detail open forum ! ! ! ) OL 
 can not wait go back ! 	 good 5 day holiday ' ve ever . service second none - English think know service idea . guy ultimate professional bellhop top manager . reviewer , , first , put inferior room forum tower call reception 5 minute later palace tower room dream ! not know keep try trick - anyone hazard guess ? enjoy every single exciting second visit can not wait go back . 
 Sep 26 2009 	 great hotel centrally locate strip 	 Checkin go good , short line give great room . book Hotwire affraid would get old room instead get newly renovate Deluxe Palace Tower Room Palace tower . upgrade small suite offer we , would spend much time room this . we find way casino elevator , arrive room really like . separate room could put suitecase , huge bathroom 2 person jacuzi . rest room ( tv bed ) also big enough we . window ground ceiling great view strip rest city , especially night . selfparke easy , parking garage large park car near elevator lead casino . also shop ( Forum Shops ) great see little bit expensive . Apple store also there . we breakfast hotel , several counter buy different kind food , also personel helpful . the location perfect , walk hotel , time Venetian , Paris , Bellasio , Treasure Island etcetera . hotel strip long walk get central strip . take monorail find Vegas monorail convenient 's station back hotel side strip Caesars . walk around casino 's see fabulous thing hotel ( aquarium , canalboat , lion , rollercoaster ) .The swimming pool luxureus , multiple pool includinf one play poker ! something like ' ve never see ! checkout use tv possible convenient fast way , queue ! next time visit Vegas , definitely book Caesars ! 
 Sep 26 2009 	 Incredible Spa ! 	 stay Caesars recently husband 's birthday four couple . stay major Las Vegas hotel past 15 year like , however Caesars step rest . pool gorgeous , hectic other . spa unbelievable , completely transcend we Vegas strip . roman bath fabulous , especially arctic room , moisturizer fall ceiling . 
 Sep 25 2009 	 Great Hotel wonderful service . 	 stay Deluxe room Augustus Tower 9/20 9/24 . room large tv bedroom bath . shower , double sink tub . clean room nice toiletry robe . check clerk nice helpful . casino nice clean room . Room Service great food expensive tasty . service stay great . would highly recommend hotel . 
 Sep 25 2009 	 Awesome Room 	 stay Sept 16 - 20 . get check - in room reserve Forum Tower give clerk credit card give $ 20 trick upgrade get upgrade Palace Tower . room already compe $ 20 get we fabulous room jacuzzi marble bathroom view pool slight view Bellagio watershow . good part elevator door short distance pool . not gamble casino love blackjack pool great . overall expensive short walk Harrahs gambling Sheas Flamingo close . caesar expensive do not make break option nearby food gambling fun 
 Sep 25 2009 	 Hotel Sucks Bigtime .... big Ripoff Vegas . 	 pay $ 495 bad room sleep time . I check late ( 11.30pm ) travel 40 hour . shock came open door room 6th floor .The towel dirty ... bath grime layer dirt clean take shower . door bathroom ... shower work . the room musty dirty ... take one dirty towel check - in desk girl check stupid silly smirk face . tell room available ... find morning lie . I book via 1 - 800 number ( free ) find bill $ 11.50 take reservation phone ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! Caesars offer stunning room upgrade book $ 100 room mail piece send ( previously stay hotel ) ....... get dirty , old style tv , filthy , bathroom door pace would think twice leave dog there . the view window waste pipe come toilet rooms.of 294 hotel list Tripadvisor ........... rate Caesars last card pack . 
 Sep 23 2009 	 excellent visit c elebrate 47th wedding anniversary 	 stay Caesar 's 9/7 - 9/12/09 celebrate 47th wedding anniversary- diamond player therefore give room Argustus Forum 37th floor overlook fountain Bellagio- really beautiful night able overlook strip also see fountain - we eat lunch 0b 9/11 , around 2:45 Bellagion buffet find food delicious- decor little dreary food excellent- especially cream spinach- everything fresh , hot hot , cold cold , plentiful . this 5th trip Las Vegas one memorable . 
 Sep 22 2009 	 disappointing 	 trip start able check almost 5:00 p.m. arrive Vegas 11:30 a.m. get hotel shortly thereafter hope able check little early . unfortunately , case . wait line find room ready still process clean . check back twice finally able check . next problem six we want three room together unable accommodate . desk clerk tell we hotel completely book . two room Roman Tower possible , stay . room notch & quot ; old & quot ; Holiday Inn . carpet wear , view roof top , pillow old lumpy along bed , towel wear scratchy . nothing would think . think ask room , not want waste time wait line deal unfriendly staff . we pay $ 4.00 cup coffee one bar . breakfast one restaurant end cost $ 33.00 two . find food court still pricey get nothing special . the two people get room Centurion Tower room view little well . however , tv go fritz end get & quot ; free & quot ; porno - nice ? ? ? especially two woman ! ! ! could not check via tv , wait long line check out . while know not spend lot time room , really expect lot Caesar 's . manage get fairly good deal use Expedia hotel airfare next trip Vegas stay somewhere else . 
 Sep 22 2009 	 ok . 	 stay Caesars weekend 9/18 . wait check . want upgrade classic room . think might offer end pay extra $ 40.00 night room . room bathroom nice tv bathroom work . food , gambling item casino crazy expensive . slot seem tight drink service mediocre . pool nice construction noise notice . end would rather pay less stay NYNY , Monte Carlo like . 
 Sep 21 2009 	 wonderful time Caesars 	 husband return 4 night stay Caesars Palace . ' ve stay property twice , husband 's first time . wonderful stay love everything Caesars Palace . room not available go check , upgrade Palace Tower . room great ! clean , update , quiet comfortable . room clean early every day maid service . one good thing Caesars 's location Strip . 's centrally locate close casino want check - Bellagio , Venetian , Wynn , etc . we love visit Caesars definitely stay whenever return Vegas . 
 Sep 21 2009 	 never ! 	 be 30 , will probably enjoy Caesars Palace . be like us fifty , look class , courtesy good hospitality ... will not find Caesars ! majority staff , will not give time day ; treat folk like cheap airline , trying see many squeeze . be gamble ; be lucky see cocktail waitress give amount hour , hope return . order room service , will wait hour , hope get order . feel like not care need business . would & quot ; never & quot ; book ! 
 Sep 20 2009 	 Amazing ! ! 	 go Vegas right wedding August 09 short honeymoon . stay 3 night , 4 day great time ! ! resort absolutely beautiful casino quite clean smell like smoke like one . check - in relatively quick complaint pay $ 30 per night upgrade suite even though honeymoon ( & quot ; perk & quot ; give we whole stay ) . room amazing - lot nice friend 's stay Caesar 's week . Augustus Tower think new part hotel . wish fridge room though . also box / kit shelf - careful touch would charge - kind odd . Caesar 's pool area favourite part stay . not trouble get chair since people constantly come go . pool well maintain perfectly chlorinated . server around often enough get drink order food pool yummy . find minimal child hotel really nice . find restaurant pretty pricey go Buffet Caesar 's dinner one night . food okay . wish go Japanese Restaurant instead . , would highly recommend stay ! like other say , perfect location strip ! ! 
 Sep 19 2009 	 Fancy place lot action ! 	 three visit Las Vegas far , ' ve stay twice hotel time Deluxe Room Augustus Tower . first time open door room , jaw drop . ' ve stay fair number fancy hotel world , would never stay nice room view panorama window awesome . I , however , mention one colleague stay one tower ( can not remember one ) room nothing special . the hotel over - the - top fantastic restaurant , bar , shopping . casino definitely one cheap one unless ' ve bring nice wad spend money , probably want go elsewhere casual game BlackJack etc . 
 Sep 18 2009 	 Classic Vegas everyone experience least 	 mixed view hotel . overall would recommend , impeccable room , great location strip . Classic Vegas style need see believe . Unbelievable Night club bar scene , great restaurant good shopping . make sure bring boat load cash everything mean everything come premium . the service good go extra mile would consider 5 star hotel level service . free room upgrade mid week forget . vacation package come complimentary room upgrade upon availability . ask suite son 21st birthday , want extra $ 500 / night ... price range . do not agree second offer different room $ 250 / night increase tell would wait 5pm check ( currently 3pm ) . eventually get semi upgrade $ 80 / night agree get we check in . food wherever eat great overpriced . fitness center $ 25 / day 3 day pass $ 50 , facility good always machine available . 
 Sep 18 2009 	 Caesars Palace Vegas good 	 ' ve stay Caesars Palace least twice year last 25 year continue one good hotel strip . room modern amenity need comfortable luxurious stay depening type room . always stay Augustus Tower never disappoint . everything spotlessly clean good working condtion . bathroom jacuzzi tub LCD tv.the property combination old Vegas new Vegas get good world . pool complex recently renovate easily good pool complex Las Vegas . 's must see be stay hotel . 's even blackjack pool ! addtition world class restaurant night club . really , can not go wrong staying . ' m look forward another 25 year favorite hotel Las Vegas . 
 Sep 15 2009 	 unexpected wonderful ! 	 find Hotwire $ 99 / night decide surprise mom stay . want we stay budget friendly Bill 's Gambling Hall across street , could not let first real Vegas trip , book Caesars surprise . read review worry due booking method would relegate one old tower room disrepair . check - in , slip $ 20 ID credit card ask room Augstus tower available . end 7th floor face Bellagio fountain , room wonderful two queen bed , sit area small chair , couch coffee table , small dining table well . bathroom spacious , separate shower DEEP jacuzzi tub good working order . shock delighted surprise switch accommodation , overall could not happy room . breakfast buffet pretty good , would recommend head Mirage Cravings buffet instead , price much variety think high quality overall . spend much time gaming floor go Vegas mostly sightsee go show . hotel valet quick courteous full Cher concert . sure would case peak summer month , would not catch dead Vegas 100 + heat anyway ! , great stay mother - daughter weekend would hesitate stay . new classy hotel strip , Caesars place not spend ton treat like first class visitor , course location can not beat Vegas sightseer first time visitor ! 
 Sep 15 2009 	 right middle Vegas action 	 spend 2 night end trip around California . upgrade room arrival one Augustus Tower great view strip Bellagio fountain nice sit area . look like area hotel renovate recently room furnishing pretty plush clean good bathroom include spa bath . caesar right heart strip easy see main site pool pretty fun ridiculous level roman decoration - caesar podium centre pool pointing towards buffet ... also swim poker back jack do not need head immense door gambling hall do not want . food drink price Caesars massive however be not big gambler poor glass white wine cost $ 9 worth head casino drink be not plan spend load table 
 Sep 14 2009 	 Middle everything 	 come Vegas time year first stay Caesar 's Palace . gamble enough back March stay Paris , Las Vegas ( member 's Harrah 's total Rewards ) able stay free . value get pay $ 36 taxis 3 night pretty high . give room Palace Tower 23rd floor overlook pool . good view room nice large bathroom . the good thing Caesar 's Palace great location , right middle strip . want venture 's great starting point . also , time , not want leave enough right keep plenty busy . like casino large sport book Caesar 's . be 30 's Caesar 's do great job infuse youth club old generation come back since 1970 's . packed get Thursday leave Sunday night . the pool area nice pool heat even though 100 degree outside , like . able stay cool pool since half pool area spend day shade , pluse minus . impossible 4 we find spot sun able stay cool shade hand sunny side pool . buy rounds beer store right entrance pool area instead waitress save money make sure not wait long next round drink . overall , would say Caesar 's right par nice Vegas hotel stay still small step 5 star , maybe 4.5 4.75 . definitely come back . be great place . 
 Sep 14 2009 	 Nice hotel excellent location 	 stay Caesars Palace five night September 2009 , hotel incredibly centrally locate Strip excellent position walk main hotel Strip . allocate room Centurion Tower casino appear one old tower , however , room fine . great view look straight Flamingoes road room clean comfortable , little dated . one thing notice room fridge / mini bar although major problem we . spend one day pool , great . ton place eat , would definitely recommend cheesecake factory Forum Shops . overall enjoy stay , couple thing stop rate hotel high . queue reception ridiculously long room quite date . one day come back clean room , forget give we towel call . arrive promptly though , perhaps ' m little picky . 
 Sep 13 2009 	 Ceasars Good Pricey compare other Strip 	 book 5 night stay Vegas.com 4 month seem good deal room Roman Tower . however , read review Roman Tower leave make mental note check upgrade arrive get lovely room Palace Tower extra $ 35 per night . get feel though room rate could negotiate arrive next time would turn ( unless 's special event Vegas etc ) . hotel fabulous expecially shop . dine expensive lovely meal Sea Harbour restaurant 20 % discount , also fab meal japanese restaurant buy one meal get one free deal . need money expensive . having stay Luxor year ago much low rate , personally think Ceasars rate . pool area look lovely , pool dirty building work go around pool quite noisy . Strip grow time perhaps Ceasars grow big competive pricing ! ! 
 Sep 13 2009 	 rip ! 	 everything extra hotel . clearly one low - end room ( upgrade come cost , even mid week ) -- room quite nice , bathroom handprint wall look like CSI forensic must place time ago . shower dodgy curtain wardrobe space bathroom ! $ 14 per day wifi access room one device ... old television ... coffee maker ... refrigerator ( although room must mini one , hall rusty one sit several day ) . mini bar snack anything . vend machine hall sell pepsi , pepsi , pepsi water . 
 Sep 12 2009 	 consistently deliver Superb Experience 	 ' ve come Las Vegas 2 - 3 time year last 25 year stay several hotel - casino include several many consider upscale one . ' ve truly impress Caesars Palace last 3 year . Palace Tower room always fresh , neat , clean excellent view pool . recent addition new tower , villas , convention center , 2nd story pool new outdoor BJ pool eye - opener . choice restaurant cuisine appeal taste budget although buffet unbecoming . deuce bus stop front hotel great scoot Strip . , be service quality staff really distinctive . everyone work team well please . always give option first request unfulfille . ' ve never experience Venetian MGM Mirage resort . resort seem want 21 - 30 young & quot ; adult & quot ; think everyday spring - break not advanced past frat , sorority , dorm life . 
 Sep 12 2009 	 Beautiful Place Stay slot tight ! ! 	 husband Sept. 5 - 9 , 2009 . stay many time last 8 year . pool area complete absolutely beautiful , well worth wait . plan spend $ 15- $ 20 mixed drink $ 9 beer pool / casino . room Augustus Tower nice . slot tight , like go April , 2009 . $ 1 Wheel Fortunue slot Caesars occasionally hit $ 1,000 . also try Harrah 's Flamingo honestly say not see anyone win large jackpot . fact see 2 people 4 day win hand / cash pay . also , Slots Fun upgrade slot , one place leave actually still use coin - 's paper like rest . kind sad see old machine go . slot tournament Caesars nice ( 1,100 player ) . also , Penazzi Oyster Bar Harrah 's excellent food price reasonable ! good luck go , plan bring much money home . 
 Sep 11 2009 	 Perfection 	 BFF always want stay Caesars fan Bellagio . Glad try ! arrive 8am Sunday morning Fountain View room available Augustus Tower . room perfect 2 woman . 2 queen bed , large bath room jet tub view wonderful . plenty room we get ready . bed comfortable . hallway clean maid service excellent . plenty towel goody everyday . pool still bit construction , nice travel without child . kid would like pool . drink expensive STRONG worth . tasty Mango Margarita 's ! QUA spa good LV . roman tub , Arctic Ice room steam heaven spa treatment . eat meal Caesars rate . would stay heartbeat ! 
 Sep 11 2009 	 LOVED ! 	 stay 3 night start Sunday Labour Day weekend . originally give Classic Tower Room extremely disappointed . expect 4 - 1/2 star hotel . check right away even though 12:30 surprise we . 's room old badly need renovation , especially bed . leave luggage room go pool . beautiful pool area - probably good Las Vegas . stay couple hour talking room decide upgrade extra $ 40.00 per night . get beautiful Deluxe Forum Tower room - like night day . lovely room - kingsize comfortable bed , nice , clean linen , t.v . mirror , flat screen t.v . living room , seat area , drape open remote control get great view strip . give we $ 50 food beverage credit go day eat drink anything pool area . quite expensive - beer $ 8.00 ! go pure Nightclub last night - well , be vip place , nothing . Caesar 's money - hungry . be great , expensive . 
 Sep 11 2009 	 Fantastic 	 husband go Vegas October . stay Caesars fantastic . upon arrival , ask upgrade reception clerk could helpful . get room amazing , good hotel room ever stay . make holiday even special . room huge , like suite bathroom big . hotel massive , Vegas wonderful . first visit Vegas can not wait go back . stay week not long enough . staff hotel helpful friendly . book see Cher concert cancel day , refunded day can not fault . would definitely stay ! 
 Sep 10 2009 	 great hotel ! ! 	 hear bad review hotel could truth . take chance check ask upgrade lady give we immediate upgrade new tower ( augustus think ) amazing view bellagio fountain ! ! Casino not lay well other . Forum Shops way overprice be worth walk thru see ceiling alone . we eat hotel buffet $ 30 good got ! get breakfast Planet Hollywood eat $ 15.We come back 
 Sep 10 2009 	 Fantastic Location Great pool 	 book hotel 3 month advance get fantastic deal preety much half price expedia.com . Ceasers Palace smack bang right middle Strip . far airport ( like Strip Hotels ) . stunning look hotel reception area easy find . checkin sign casino rewarder card free give $ 20 din voucher good value . the hotel location good close hotel hold attract eg Bellargio fountain display right next door pirate show hold treasure island road . the room roman tower really large 2 double bed . bathroom really large bath shower plenty room put item . fresh towel daily do not start clean 10 good lie big night.the pool area great much shade pool area ther maybe change . drink quite expensive pool inside casino . pure nightclub pretty cool free guest sit vip area get really tiresome stand night . mention drink expensive . you get strip bus shopping let . would recommend go Premium outlet store basic one also much well one , also easy get back strip premium outlet . the downfall view great service buffet area great . highly recommend hotel . 
 Sep 9 2009 	 rather okay 	 arrive midnight head bed . decide go play slot & quot ; little & quot ; . first night town trip not get bed 5:30 . drunk .............. break ........... could not believe crappy payout Caesars . go fot breakfast across street Imperial Palace . still good buffet . two bloody Mary 's ..... drunk ............. back bed 4:30 head Excalibur Tournament king show ( okay ) . head downtown night pretty good time . visit pool Caesars ( figure would one enjoyable thing ) pretty disappointed . could hear pound base music bar close sort over - ride relax pool music suppose hearing . could not relax ended go across street get show ticket day tix tonight . ( legend concert 2for1 George Wallace ) show pretty good . get back pool wife not happy distracting sound yonder . ( base bar construction ) . head nice lunch . room reserve Forum Tower Deluxe find Diamond Club member automatically upgrade we Augustus Tower close Diamond Lounge . really expect something special hear Forum tower room quite good Augustus tower lot expensive . wife happy room admit pleased well . remember shower havig multiple shower head jucuzzi tub well . lot stone marble . great TV . could see Bellagio Fountains ( least top ) window face south . enjoyed look outside sort get feel go . could see busy Flamingo / Las Vegas Strip corner people walk around . not want stay place prefer come elevator able walk right casino go right street without stroke . next time be back Flamingo little less luxury lot less wander seemingly endless walkway , entrance room . also tip . ' m pretty careful lose money slot , Caesars Paris almost impossible . not eat restaurant . diamond club Atlantic City full meal offer luxurious surrounding . diamond club Vegas chicken wing chip dip . overall still love Vegas can not wait go back next March ! ! 
 Sep 8 2009 	 enjoy stay Caesars 	 Room - Augustus Tower 2 Queen bed corner room 3 nightshave Las Vegas four time time stay Caesars Palace . stay major 5 * hotel strip like Venetian , Wynn , MGM , ect . book room directly hotel website special room rate code find internet . upon checkin , 11 pm short line . clerk desk give we corner room locate end every corridor , corner room much big normal room would defiantly recommend ask room checkin . room nice big huge bath tub . would say room nice ' WOW factor like room Wynn . happy rate pay room , pay normal Caesars rate would bit disappointed . casino big bit hard navigate first find self go round circle . slot Caesars probably tightest play ' find $ 20 go 2 - 3 min . as food , make sure try serendipity3 restaurant locate outside Caesars , food amazing desert even well . make sure ask sit outside enjoy food sit middle vegas strip . restaurant hotel , try Augustus cafe breakfast impress . pool area also ok also bit outdated , currently process build new pool open soon , even though construction pool side , will not notice . make sure take ID pool can not order anything room without it . all , enjoy stay Caesars would recommend stay get good room rate . also remember hotel right centre strip make location ideal . 
 Sep 8 2009 	 Amazing Time Vegas 	 7 student . 4 guy 3 girl ... stay Caesars Palace Sunday Thursday cheap rate . Most amazing trip live . I ' m someone bar scene club soooo much fun ! ! even though go weekday night bar still packed ! caesar accomidate ... allow we switch room want two room next eachother . pain waiting line check ... oh well . the Pools beautiful .... really describe . spend everyday they . pure NightClub Wednesday Night wild amazing . money rain ceiling night party roof amazing ! ! ! also check Jet Mirage great club .... 3 room music great . everything 80 , hip hop Michael Jackson course . LAX not good alot rope people keep walk one really dance ... get burn cigarette night : SDenny 's great breakfast ( middle strip ) .And small casino next Denny 's $ 1 beer $ 1 magarita . ... import $ 1.50 . pregame every night ! ! ! also friend $ 500 another $ 250 . ticket place VEGAS strip give 50 % ticket ... buy ticket advance . show ticket always available . spend extra $ 7 get vip Eiffel tower ... otherwise wait like 2 hour .... oppose 10 minute . 
 Sep 6 2009 	 good hote trip 	 read review surprised negative comment ... obviously lucky room fab want one - night stay . book de - luxe room 3 people ( mum , dad teenage son ) confirmation give we location Forum Tower . arrival ( self - park , mile reception area end go via staff entrance ! ) go mile slot machine ( understand concept ! ) get reception area . check relatively quick , despite queue , friendly check - in clerk upgrade we Augustus Tower . sure did'nt question ... presumably good move lovely , clean , comfortable room lot luxury extra . Views Strip , two comfortable bed great linen , sofa chair , two window , massive tv , mini - bar ( not use - price ) , fab bathroom double shower spa bath , separate loo , great toileterie . Las Vegas son - spend evening wander hotel street atmosphere . ceasar make acceptable we & quot ; oldie & quot ; - however pool full mostly & quot ; stag & quot ; & quot ; hen & quot ; party ( lot cocktail beer go lot heavy flirting ) . enjoy facility , think pool bite mucky plastic cup , fag end etc especially odd gust wind . good margarhita trip though ! be go book , make sure spend little extra ... however , think general problem Las Vegas go visit Circus Circus ( son ) find incredibly & quot ; tired & quot ; .However amazing & quot ; eat & quot ; buffet one restaurant - think Cafe Lago - satisfy requirement night . definitely Michelin star experience , great way get good value good food , pretty good service . alcoholic drink expensive soda ok . 
 Sep 6 2009 	 great place stay 	 first time stay Caesars Palace . I usually stay hotel . I say begin check service quick helpfull . I free upgrade package book Westjet vacation . the room get palace tower deluxe room . the room pool view . it clean . I happy room . Maid service good . the downfall reception tv not great channel go Vegas watch tv ? room lot room . the room double jacuzzi tub , double sink , seperate shower . be place perfect course say problem stay friendly helpful staff , clean room reasonable price . 
 Sep 6 2009 	 Caesar 's make stay fantastic ! 	 Nicest hotel ever stay . good service ever receive . received GREAT rate . 
