Nice 	 first time stay Treasure Island find room quite nice - location good Bally 's , room nicer . issue housekeeping ignore Disturb knock door anyway - security latch time race door , already unlocked push security latch . happen day .. sure staff understand door sign issue . ' free ' room safe nice , update bedding extremely comfortable bed plasma television . check check slow side two desk clerk duty . happen almost every hotel ' ve stay Vegas , people not seem aware resort fee get charge check . tie line bit check people spend time question charge miss booking . TIP- get room low price possible not bother pay extra Strip View - spend money show instead . 
 Nice Hotel decent price . 	 stay Treasure Island 4 day 3 night . get Hotel smell flower smoke mix together hotel lobby bit turn not overwhelming . check 12noon spend 10 - 15 min line . clerk nice tell we resort fee optional since book implement October . opt take anyway case want go club . hotel much small other strip easy navigate elevator never 30 sec arrive . room locate 27th floor view Siren Cove . noise show loud annoying try sleep never room long enough bother . also never get chance see show can not comment 's good bad . room nice , clean large . bathroom large tub big enough soak . bed comfortable partner since not like soft pillow . draw back room dry fridge put beverage . casino decent smoke smell way much awhile staff friendly helpful . far restaurant eat Coffee Shop get free gambling casino . look price world thank goodness free . eat hotel . want cheap breakfast head Denny be across street near Harrahs . also , weather nice nice enough enjoy pool . pretty empty saw lobby . location great close large hotel . able get Fashion Show Mall Ti . also able get Train Mirage inside TI . walgreen across street good pick little stuff . not mind walk 30 min walk end strip Luxor locate take bus . decide be well walk bus way slow speed we NYer 's walk . check fast take 5 min . good stay TI would stay get good price . another con want use internet lobby print something pay 5 buck one dollar per page print that s even pay resort fee . 
 fabulous location ! 	 TI 's location strip unbeatable price . close Wynn , Mirage , venetian plus accross street Fashion Mall short walk away Ross Dress Less turn favourite shopping destination ! much enjoy stay . bed comfortable hotel staff polite professional . downside long wait check . soon do , rest stay go without hiccup . maid absolutely lovely , enjoy tipping ! would definitely back TI . 
 Great Hotel Great Location 	 stay Treasure Island mid October 2009 7 night also get marry Treasure Island Chapel . the location hotel fantastic , hotel good size unlike massive hotel Vegas take long get room onto strip . the room decent size big bathroom amentie stock daily . there hairdryer , iron ironing board , safe wardrobe ipod docking station . we eat one restaurant Kahuaville visit couple time food excellent time . the man also like Breeze bar good feel barman nice polite . only little gamble cocktail waitress service good . mainly breakfast day walk wynn , 2 morning visit Cafe Pointe terrace highly recommend go breakfast . the vibe Treasure Island good unlike hotel visit would highly recommend anyone stay hotel 
 Super Location Solid Hotel except New Resort Fee 	 stay TI Thanksgiving weekend . TI 's location really good , right middle strip , walk distance Wynn , Mirage , Venetian , etc . state review , small size hotel , compare Bellagio MGM , nice walk front door room 5 minute less . casino also less smokey compare Wynn Mirage . the one complaint wait check . long line , first stay Bellagio , Venetian , MGM , Rio , etc . TI bad line . thing would prevent stay future $ 20 mandatory resort fee per day . ridiculous TI go lose ton customer . even Bellagio , MGM , Wynn , Trump , etc . , low resort fee . luckily , book , not this . other , room clean , bed comfy . also pretty quiet . 
 poor 	 check time ( 3 pm ) , 2 staff work front desk - take we 45 minute get room key . charge $ 20 per night MANDATORY resort fee . however , benefit get gouge available - night club open ( wednesday night ) , newspaper leave , Sirens TI show closed repair , still put internet access bill . ( remove last charge , point ) . give break resort fee , even provide service promise . feel like stay hotel want business , money . on plus side , Mystere fantastic . 
 clean reasonable place 	 relative budget need clean , comfortable place good amenity centrally place strip , place . deluxe room nothing fancy , modern decor , basic bathroom , large fine price . view room great , one strip . bathroom not bathmat annoying ( place later ) , receptionist polite pleasant , casino medium size , hotel clean , eat hotel . get free internet ( include resort fee ) , note although free access club include , Christian Audigier club close weekday , open Thu . the cleaning staff great job cleaning , lamp dusty throughout stay . bed comfortable , pillow alright , mattress could soft plush . clean , basic affordable . 
 bad service age room ? poor customer service 	 please favor stay hotel ! stay hotel one week thanksgiving , spend almost $ 1,000 . bad service . housekeep clean room 3 day row even repeatedly ask . Shower handle brook hotel take hour fix would provide another room take shower make we late thanksgive plan . every time call front desk say someone would within 5 minute , lie . repeatedly ask another room take shower deny . call front desk room service lie say clean room . the positive hotel good location show Mystere . would highly recommend people stay . every time complain front desk , rude dismissive care meet expectation . 
 great location terrible service 	 get back lady getaway , Nov. 22 - 25th , 2009.the hotel terrible 's service , take 30 min check despite email call 3 time prior arrival , take care special request ( flower arrangement mom 's 70th birthday , adjoining room family , champagne glass ) . every time call something , put we hold 10 min . city service , TI huge disappointment . the Sirens TI show also cancel Nov. 22nd ( arrival date ) Dec. 25th . funny , 's mention website ... spa also renovation , talk complete let ! redeem feature hotel 's location coffee shop , bad experience Steak House , screw order not bother tell we enquire people serve we . we see Mystere , show great . problem get theatre , be nightmare , definitely get early , hopefully not ever fire , seem one way in / out . if need place sleep , TI fine , be look special getaway , definitely stay somewhere else ! 
 Nov 14 2009 	 date ! 	 hotel one least Glitzy strip , centrally locate near glam Venetian accross road , point go pay top dollar room , choose hotel lot appeal . downstair casino area seem type eatery bar etc would expect , although could not find say starbucks simple coffee . eat twice Buffet section although wide selection different dish choose , think Cardboard Boxes taste . staff seem Mexican wonder Spanish become Americas official language . the Room comfortable clean , although make laugh see sign bathroom bedroom extort hotel water consious wash sheet towel request every third day whatever . upon get taxi door man lift bag boot car , Wrote ticket bag send room . Proceeded tell & quot ; Person bring bag Room & quot ; know want tip hate thrust face , thank Responded & quot ; Sir understand , Person bring bag room & quot ; . leave stand . hotel would race back .. 
 Nov 14 2009 	 TI Met need 	 spend 4 night TI Vegas . hotel room pool area renovate spa reopen major renwal Dec. 2009 . room clean bed comfortable . easy walk awesome shopping , popular show Vegas safe area strip . breakfast buffet amazing cost $ 14.00 . evening signature show Sirens TI lot flash bam free , good . lot cab availible time day night without wait time several hotel neighbour . 
 Nov 13 2009 	 quiet horse 	 love hotel ! book location price expectation high grander hotel along strip . however , good view strip room , buffett one good ( price bad either ) , hotel feel intimate other Vegas . hotel fantastic look around always happy come back T.I . 
 Nov 12 2009 	 great location everything might need 	 Treasure Island perfectly locate centre strip Wynn Bellagio right next door shop mall . the room spacious every thing would need . we check Tuesday , 3 pm go straight desk wait . we give strip view room 21st floor extra cost . on last visit stay venetian , TI luxurious nearly expensive pound pound think TI well value . after do not go Las Vegas stay room , would hesitate book . 
 Nov 11 2009 	 Excellent hotel superb location 	 TI perfectly locate centre strip Wynn Bellagio . hotel comfortable room well furnish decorate . well LV hotel date room . size hotel well judge easy get know casino restaurant . casino staff helpful particularly explain card game may pay . check take time many LV hotel due sheer size . smoke common across LV casino , TI different front . canter good snack bar excellent hot dog ! stay TI disappointed , book ! ! resort fair LV hotel go route . 
 Nov 11 2009 	 great Choice ! 	 first time Vegas love TI ! great location strip across Venetian connect via tram Mirage . Dennys across street eat breakfast every morning . pool bar good snack drink . TI small easy navagate mega hotel . room nice modern clean . get upgrade strip view room awesome . could see way Paris ! also rent car drive Hoover Dam 45 minute drive hotel . not tour walk around . price right would definatley stay go back . 
 Nov 11 2009 	 's positive negitive 	 lovely room new , clean comfortable . facility staff also good . gambling floor not exciting gamble elsewhere . location top strip long walk casino . probably good casino staying family . 
 Nov 11 2009 	 never ! 	 disappointing trip ! arrive around midnight Saturday morning travel east coast wait line hour . realize problem , completely room . call prior trip let know late arrival , guess not matter . hotel staff rude barely apologize . shuffle Trump 's hotel ( nice casino ) . rest trip great , thank TI . impossible get drink sport book easy table . Coffee Shop extremely slow food adequate . could get rude service receive entire trip . even dealer unfriendly . second trip TI definitely last ! 
 Nov 10 2009 	 would never stay TI ! 	 first wait 40 min . line check . casino ceiling low make lot smoky casino . complimentary drink casino drinkable horrible could get waitress walk . room ~ blow dry hair upside noticed vomit previous guest toilet hair stick . Mystere box office charge we additional $ bill ticket include room price . check BILL ! listen folk price minus Mystere ticket could stay Bellagio ! never sacrifice experience Bellagio free ticket TI . already tell friend stay TI 
 Nov 6 2009 	 Second Time Around 	 wife stay TI first time may bring parent trip decide try TI . experience much like first visit . quick easy check - in , clean , comfortable room , friendly staff , WAY overprice food ( coffee shop , buffet Isla ) . great hotel price , location , amenity , staff . would stay . 
 Nov 6 2009 	 love TI center strip ! 	 great experience stay Treasure Island would definitely stay . besides great hotel nice casino like many thing see within easy walk distance . 
 Nov 5 2009 	 another great experience 	 spend three night TI another great experience . room nice , one good mattress ever ! 
 Nov 5 2009 	 experince 	 totally different rest world must go las vegas leave planet 
 Nov 4 2009 	 Oct Stay w / hidden fee 	 book room September Oct 30 - Nov 3 . tell would $ 20 per night charge , not implement Oct 1st , not exist book room . find via TA , call TI arrival . reservation TI assure would not charge . check nothing mention , upon checkout tell owe $ 80 resort fee + room tax ! discuss font desk agent , supervisor rather frigid . threaten take actually willing reverse charge . not like fact management not upfront regard fee 's . stay . clearly change ownership TI not good . much well hotel area price TI charge resort fee . 
 Nov 4 2009 	 Awesome value great service perfect location - First Class ! 	 read lot review hotel strip decide TI . seem like good deal location amenity . pleased IMPRESSED hotel ! recieve 5 - star service quality turn great price . the location perfect , right across street Venetian Wynn , brief walk Mirage , Bellagio rest central strip . walgreen conveniently locate across street huge . room beautiful , super comfortable bed , fantastic view strip . the pool clean well - maintain ( always case hotel ) offer great waitress service . food option - especially buffet - delicious , reasonably price . the Audigier nightclub lot fun . big , small , outdoor patio chill dancing club . get free cover hotel guest DJ dancer great . even bartender friendly pour great drink .. want say -- service impeccable , check - in staff , bellhop , great buffet service especially dealer card table .. everyone work make we feel important , be really make great trip . TI , guy awesome . thank help we unforgettable trip . girlfriend look forward go back ! 
 Nov 4 2009 	 annual trip vegas 	 6th visit TI . Stayed Oct 12 - 16 . player Club member offer 3 free night 250 $ free play 75 $ food bev credit expire September 30th . book 4 night line rate decide contact Rosemarie , Executive Slot Host last year another matter happily offer we deal expire September . contact first remember next year . always enjoy hotel size , location , generally staff great . receive standard room high floor need use room key operate elevator ROOMThe room clean glad early riser maid door 8ish every morning ! ! ! ! . bed amazing comfortable . internet access available daily charge . since fridge room improvise use garbage fill ice purchase drink snack across street Walgreens could alcohol Fashion Show Maill ABC Store . eventhough room update find bathroom look bit worn . chip scratch vanity . clean count . CASINOI total slot girl find new fun machine play find diverse machine casino visit include Mirage New York New York year . poolfinally visit pool everyone right .... small . plus water kinda scummy like vat sun screen throw it . we go early around 10 find good spot . sun beds jam pack together hard find spot sun rearrange take advantage much sun possible . order drink Kahunaville bar . 2 drink double shot come 40 $ $ $ $ $ . keep tacky plastic test tube glass small testtube hold liquor choice . gummy worm optional ! ! ! ! .SPAwas closed year annual massage . cirque du soleil lovepurchase ticket line take advantage buy one reg price recieve 2nd 25 $ . show world . head spinning activity go . one Cirque show one much acrobatic love beatle music visual enough I . we offer ticket Mystere one night receive phone call invitation get chance see it . SHOPPINGwe usually go LV December find great deal outlet mall . year disappointed find many bargain . HOOVER DAMThis year meet cousin car drive Hoover Dam look around . think anyone go Vegas least . amazing sight . 45 min drive away . nice drive thru desert get city hour . we already plan next year hope people join we . 
 Nov 4 2009 	 Defo would stay ... 	 6 friend stay TI mid - October 3 night . upon arrival ( Thursday 9pm - ish ) room - mate try $ 20 trick see complinmentary upgrade - work brilliantly get room 28th floor amazing Strip view ! picture take view justice , really superb ! also get bottle champagne send room ( upon request ) ! ! room absolutely fantastic , extremely comfortable soft bed . tv flat screen set hd programming . room clean room service always excellent job . bathroom area also nicely set . pool nice well , touch small side . stay hotel Vegas , prefer size TI ( although still BIG hotel ) , everything quite close like go get lose point . would absolutely hesitation stay , certainly recommend people enquire Vegas hotel . 
 Nov 4 2009 	 Treasure Island Better expect 	 take group 20 + Las Vegas early October . Stayed TI . upgrade 830 sq ft Executive Suite . everything wonderful . room service quality good price less expect . Canter 's Deli ( hotel ) great . bit concerned hear TI long part MGM / Mirage . TI still part MGM / Mirage Players Club . lot destination within walking distance . Fashion Show Mall , Wynn / Encore , Venetian / Palazzo , Mirage , Caesars , etc . 
 Nov 3 2009 	 comfortable bed ever 	 nicely surprised disappointed TI . think whole downstair /casino area dimly light make seem old tired . also disappoint nightly ' Sirens TI ' show load scantily clothe dancer mime . nice surprise room clean bed pillow comfiest ever sleep . bathroom also big roomy big tub nice long relax soak long day walk . 's walkway Fashion Show Mall MACY . find quite lot bargain daughter buy couple beautiful cocktail type dress young teen discount $ 69 $ 12 one $ 24 . also get pair Apple bottom jean rduce $ 69 $ 47 . side hotel free tram Mirage run every 5 minute . we try breakfast buffet nothing spectacular write . eat coffee shop couple time . staff courteous friendly food good large portion . daughter say ceasar salad one good . however , disapointed go ther see Cirque du Soleil show find different reduce expensive menu obviously aim night gambler . overall good hotel good location opposite Palazzo venetian great view strip 
 Nov 3 2009 	 hotel rip 	 mention byprevious traveller , check mention RESORT FEE . ask checkin staff complimentary internet reply ' no be not access $ 15 per 24 hour . room flyer next internet connection stipulate cost . two day use internet , go nightclub receive newspaper . upon checkout advise owe hotel $ 20 plus tax per day & quot ; RESORT FEE & quot ; ask get fee tell internet access , free nightclub access daily newspaper - complimentary - NOT.I request see front house manager . whilst wait person arrive note staff member check new guest , well guess forgot mention explain & quot ; RESORT FEE & quot ; expect it . when manager finally arrive know fully well problem encounte , explain place scince new owner take October 1 , tell checkin staff . raise fact new guest check less 5 minute beforehand never advise could blush say sorry - charge still stand . all place MASSIVE RIP OFFFFFFFFFFFFFF . watch out.you warn . 
 Nov 3 2009 	 Brill hotel 	 great value breakfast buffet load choice . room bathroom lovely clean - bed comfortable ' ve ever sleep ! nice pool area though huge . overall great place stay 
 Nov 3 2009 	 great hotel fun good location strip 	 stay 4 night enjoy every minute . check check fast staff friendly . stay strip view room great . comfy bed , good view good size room . quiet room , well maintiane . internet available free . fridge family want store breakfast item snack etc not hotel . room clean get daily maid service . hotel lot eatery bar . eat pizzeria favourite , kahunaville fun bar staff juggle cocktail glass etc , coffee shop breakfast good . staff really good , service prompt price not bad either . go Mist bar nightclub . see Mystere , can not recommend highly enough . amazing . great seat military get ticket half price . husband love show , be get comedy amazing acrobatic good man not normally like show ; ) fabulous show . the location hotel strip good . get free tram Mirage , 's bus stop pretty close Deuce ( highly recommend get day pass save poor foot much walk wear heel night ! ) . be right next fashion show mall awesome shopping . international visitor get discount card Macy 's make bargain even well . also fashion parade daily . TI near venetian favourite hotel . also recommend Toby Keith 's bar grill Harrahs good entertainment . also Harrah be watch duel piano 's 2 blonde twin . awesome , good time . Bellagio must see 's artwork display inside casino also fountain outside set music . patisserie inside Bellagio also one favourite . for shopping highly recommend Las Vegas Premium Outlets , cost we $ 15 way taxi think might able get bus somehow . excellent bargain , buy heap thing . we also see SIrens TI show , free public . hotel guest get front row view platform . entertaining , bad free show . overall great time , would recommend hotel , good value money good location . 
 Nov 1 2009 	 good hotel ever afford ! 	 comfortable , clean hotel ' ve ever seen- ' ve travel world . go honeymoon 6 nights/ 7 day . spend 150 - 300 per night jacuzzi suite ( wedding money ! ) worth . order delicious room service- spend alot time room comfortable . give we bottle wine . check ok , not room ready 4:30 request high floor away noise . TI show ok , basically dance girl bikini 's kind wierd kid watch . look like bikini bar . time share thing say would take 2 hour , 3.5 , end get free good seat Mystere- awesome many way . acrobat move pole trick , story , amazing . would pay see . go Kahunaville 4 times- food decent , bartender bottle flipping show . not gamble much trip spend $ go dinner Paris , room service booze ! thing TI 's far side strip cab driver try charge alot . go spa get wrap- little expensive sauna not hot enough . go HIlton Spa try awesome cheap . husband actually $ 150 wheel fortune slot Hilton spa . TI great can not wait save $ stay one bed . suite huge , 2 bathroom , robe , whole thing . cozy romantic . buy drink fridge- think charge though , always ask place ridiculous weighted- careful ! 
 Oct 31 2009 	 Free Parking not Compensate Undisclosed Resort Fees 	 $ 20 / day resort fee never disclose yet charge upon check . 's poor business practice . parking free however . located north end Strip easy access casino show venue . TI standard room pretty nice , surprisingly quite , great view pool strip . coffee maker room . casino smokey compare other - enough make eye ste water pass . & quot ; fitness center & quot ; convert closet tread mill , eliptical , many dumb bell . staff friendly prone pass buck . Sirens TI produce , lip synche , mayhem hardly worth time . go clean , comfortable room take along hot pot instant cooffee . see Mystere . not forget plan extra $ 20 / day . 
 Oct 31 2009 	 unfair business practice ! 	 great location new room give place excuse bad business practice . get Friday afternoon check . meet friend family decide grab something eat cafe . poor choice , food bad decide not even worth go back breakfast . 's certainly bummer can not take hotel charge $ 200 night 's dining option . be manageable . Saturday night wedding ( drank premium tequila ) go back breeze bar wait everyone meet . wait order shot premium tequila serve nothing short jet fuel . pretty much damage esophagus . pay first round 8 shot bride groom arrive two order ( make comment ) . bride not want try decipher yes indeed , premium tequila . talk displeasure experience , guy meet we say thing happen night . order premium tequila not serve ask . server bartender , ' m fool restaurant willing cut cost , ' ve participate ' ve run circut hear story . waitress tell we pour premium tequila bottle , guess 's funnel ! 
 Oct 30 2009 	 great place central location 	 TI perfect location , strip middle strip ! hotel great value Vegas . 
 Oct 30 2009 	 pretty good first Vegas experience .... complaint 	 like many other read Tripadvisor review select TI base ..... good Vegas hotel opinion - ask travel agent mid - price , mid - madness level , good position exactly . comfy room 33rd floor , good quick check - in despite queue . reasonably good staff . fab buffet like lot Vegas hotel , pool area big quite crowded not go . GREAT position Strip , warn - Fashion Show Mall near be not High Street , be talk Prada , DKNY , Cartier , Chanel etc etc . reasonable shopping outlet mall within taxi ride nearby . show also v expensive Vegas fan , hotel disappoint . 
 Oct 29 2009 	 well locate hotel good price 	 2nd time las vegas . 1st time stay beautiful expensive bellagio room like TI . stay TI walk visit beautiful hotel nearby - voila ! bring coffee maker since love coffee get ready . like hotel never get lose like venetian , bellagio , pallazzo , etc .. love , mystere , bronx tale , premium mall , valley fire , red rock canyon , shop fashion mall , walk strip visit hotel . 3 night fun fun fun . want ? oh , buy 50 percent ticket fashion mall day shows.internet 15 dollar per day . fitness room xtra . 
 Oct 29 2009 	 Great Hotel Price Location 	 stay Treasure Island hotel first trip Las Vegas . check several different hotel area decide stay give Treasure Island try . book Junior Deluxe Suite room arrive Thursday afternoon 4 day weekend . immediately greet staff kind . hold door we help we luggage . hotel nice clean . hotel strip , lobby floor casino lot smoking get area hotel nice smell fresh . get room pleasantly surprised . room huge amazing . two bathroom large bed sit area . view unfortunately not strip nice view city surround mountain . location strip fairly decent big attraction ( bellagio fountain , eiffel tower , etc ) short walk away . also see Cirque De Solei Mystere hotel great show . also pirate show ship front miss hear other compliment . overall , hotel definately worth money spend . room great comfortable . plan rent car , would avoid rent hotel much expensive . also , try eat within area cab expensive . learn hard way fare $ 7 even get hotel property . another tip anyone not really gamble , take day trip place like Hoover Dam Red Rock Canyon . close enough city still far away enough not crowd . Las Vegas definately vibrant city never sleep make good stay . one last tip : eat Bellagio Buffet , good ! 
 Oct 29 2009 	 nice renovated room . 	 stay TI 3 night pleasantly surprised . room clean modern , nicely renovate . get free voucher along package free starbuck bonus . bed comfortable long day walk strip . close Fashion show mall shopping . the con fact house keeping , forgot replace towel mean towel shower . call housekeeping , say will not able provide towel till 3 hour . another downside long lineup check . would still recommend stay TI worth amount pay . compare price pay pricier hotel , TI cheap . 
