Loved 	 like hotel finish renovate part hotel upgrade room $ 20 since season . like hotel find really far strip shopping area would stay . clean staff nice ! ! ! 
 concert package ... 	 stay offer Stevie Wonder ( MGM ) concert/2 night minimum stay package . ticket not shabby concert great . Luxor need good steam cleaning . think save , overall , would not stay . pyramid room finger print window . pyramid room , really need keep window . mean obvious . need new management . check course king size bed package price get , try get us & quot ; upgrade & quot ; = money . agree one night go back standard room next . not money , principle . standard room pyramid & quot ; nicer & quot ; tower room . worker keep tell we opposite . actually cleanliness room lack downtown Vegas feel instead & quot ; Strip & quot ; . finish pay resort fee , upgrade ( want king bed ) taxis , room not cheap ( cost ) seem . would definitely pay 20 30 buck extra stay somewhere else . next time will go ticket deal MGM hand instead Luxor , sure . 
 Dirty Trick ! 	 want say pretty dirty trick ! sign guarantee low rate thinking would & quot ; decent & quot ; room . get , ask want & quot ; upgrade & quot ; high level room & quot ; say . research know rate pay within budget stick budget . .... stick we 4th floor - first walk forever elavator 4th floor walk past 50 - 60 ( ? ) room get . arrive find room filthy loud air vent restaurant ( ? ) could even talk / hear hall try open door . room , find look window block wall . carpet awful - stain dirty . look someone already use bathroom ( probably couple ahead we go room walk ? ) . go back registration pay extra $ 20.00 flippin per night upgrade 9th floor . say web site want crap low rate . want decent pay $ 20.00 crappy room rate . 9th floor room great . however , registration experence walk 4th floor room leave bad taste mouth . refuse spend money hotel . walk strip gamble eat . good note - titanic exhibit wonderful ! 
 watch old room 	 book room use Amex point . check give room old wing hotel . room terrible - stain carpet , bathroom clean properly peculiar smell hallway room . call complain 4 star quality room , manager say rating website responsible record website . agree hotel 4 star rating ? give room another wing , marginally well . overall experience leave much desire . would stay Luxor . 
 great hotel leave decay . 	 hotel large like Vegas hotel amenity maintain year seem . carpet hallway room bunch bad could almost trip wrinkle , rip cover tape . room musty old . carpet wall dirty stain . maid service good towel old feel like sand paper . make thing bad pool close season even though hotel pool open . location end strip good like away action New York hotel nearby would seem well choice . 
 Outdated - dirty - Poor Service - Nickel 	 Vegas several time , never stay Luxor , however know 4 5 star hotel go stay . stay novelty hotel ( pyramid shape ) fact one 3 show see hotel ( Chris Angel ) . note title - hotel old date show every bit - period . inside , walkway hallway dark dirty . ceiling visual water leak spot , peel wall paper 80 's look smell go along . room , need rehab . curtain old , carpet filthy , bed flimsy , bathroom dark , towel ( 3 provide ) need replace overall feel like old 8 - day Inn . staff inattentive , house keeping provide day hotel charge everything could think . need internet access - 14.99 day ( wireless ) . daily paper - 12.49 per day . need print boarding pass business center - 1.00 PER MINUTE + cost paper . mind pay service , however quality level Luxor provided - pay guest . , many option available stay Vegas strip - Luxor one . disappoint stay - read reveiwer . 
 great location ... 	 get really great price travelocity husband go Las Vegas past March wedding . location Luxor great - south side strip . convenient location , close hustle bustle strip far enough hear . room clean pretty update . hotel not noisy , especially consider size . casino not bad either ; ) go see Criss Angel line ticket relatively short . nothing negative say hotel . would definitely stay . 
 stunning hotel- fun lively . 	 always want stay hotel , interested Egypt since child glad make - rumour abound Hotel may abandon 's theme even close- sure true . visually , hotel stunning comprise main pyramid shape atrium building contain amenity room way around top , couple block room . big inside looks- stay 23rd floor lovely view look mountain . friend book online- beware extra charges- tax add everything state , resort fee £ 10.95 per day newspaper bottle water unlimited phone call within u.s.a.-not much use we , although glad water ! approximate cost 5 night stay work $ 35 per night think acceptable , especially compare U.K. prices- room . room subtle egyptian theme , lovely big bed enough storage space two us= take extra hanger , 10 provide . bathroom shower , fix , wash hair whilst shower - plenty towel facecloth little bottle toiletry provide replace , also hairdryer spare socket shaver / hair straightener socket room . word warning- alarm clock room fix , set 5.30 neither friend could work change setting wake time every morning , matter try ! check arrive not receive rude awakening . room smoke non smoking options- Las Vegas smoker allow smoke casino area hotel , bar serve food also smoke outside , ashtray dot around everywhere . main building house casino , cigarette smoke filter public area non - smoker , may like aspect . another thing due atrium design noise level- sometimes hear music loudspeaker filtering room go quite late- armed sleep tablet earplug fine ! inside main building egyptian statue pyramid building ( photography allow public casino / hotel area unfortunately ) great selection restaurant , food court , nightcub lively bars,24 hour shop great buffet , eat fix price- breakfast $ 15 day ticket $ 29 . hotel good location Mandalay Bay hotel Excalibur- accessible tram 11 am move walkway escalators- exit front , get taxi walk strip reach hotel , casino shop . thing like least able walk building building dimly light spend hour twlilight due lack windows- get dark 5 pm may whole day without even see daylight ! friend travel Vegas quite often say strip long get taxi get around , find untrue- not mind walk prefer outside fresh air . perhaps distance might struggle someone wheelchair people small child , get great photo opportunite walk along strip . find get taxi everywhere unecessary expense- expect tip everybody taxis meter fare dearer think . shop around go tour , Luxor offer special package discount 's guest show exibition like titanic exhibit , CSI experience Criss Angel . hotel also offer Players club reward scheme , receive card insert slots- gamble , point accumulate- use machine hotels group . friend one card able redeem money room stay- leave credit card open front desk day check . handy tip Vegas general- drink price expensive often price display anywhere , even shop ! get shock order cocktail dinner- get charge $ 24 2 drink not forget price see pay- 8 % tax add tip gratuity rate 10 - 15 % top . cheap option fancy drink play slot machines- cocktail waitress come round , order drink tip $ 2 per drink , long playing order drink price tip get nicely merry lucky , may win dollar ! outside Hotel box free leaflet discount book Vegas , also pick taxis- try get soon get give idea go . would recommend minimum stay 1 week- go 5 day packed lot still ; get everything wanted- would recommend want see Grand Canyon , book day arrive follow day- find easy get early start adjust Vegas time . west rim trip nearest- eat ranch food terrible- two option tour meal . take sunglass jacket hoodie chilly go . skywalk extra- approx $ 35 helicopter trip around $ 250 extra . great time hope tip help ! 
 Excellent hotel 	 pyramid awesome experience . & quot ; Inclinators & quot ; experience every one try least . decor awesome club restaurant 5 star . shop wonderful , especially egyptian art artifact . 
 bed fit mummy ! 	 lot hotel Las Vegas vie dollar . many bargain find . even luxury hotel . I would call Luxor luxury hotel , room ok . bed , however , need MAJOR fix . hard hardly luxurious . comfortable night 's sleep . television also need upgrade , hd flat screen . the amenity fine , complaint . eat buffet one dinner , plenty selection , buffet not offer amount entree selection Mandalay Bay next door . be also less expensive . I stay Luxor several time business ; manage get little play - time table . the Luxor level Manadaly , flank one side , definitely huge step Excalibur flanks side . 
 excellent much well previous review suggest 	 first time Las Vegas , decide Luxor . however review lead upto we go 10th November 2009 , favourable . raise concern direct hotel offer free upgrade one tower room . give room 11341 East Tower . room huge , two massive kingsize bed huge shower could fit 5 people , well massive bath . the room clean , great view front hotel . would definately stay Luxor would recommend friend . we eat restaurant hotel food good . walk Mandalay Bay Excalibur good , hotel massive Las Vegas . 
 beware cheap room value book hide cost 	 book stay package deal u.s.airline . offer $ 80 worth comp coupon book . take advantage every bonus could . good thing , check stick $ 76 charge ( resort fee ) . charge per day use pool gym . pool open seasonally close never use gym . one plus service , upgrade tower room need ajoine room additional cost . tower feel bit isolate rest resort . fact never even walk around hotel really , walk tower . close walk across street Excalibur . 's hotel REALLY far strip . luckily rent car able drive center strip . my recommendation stay somewhere centrally locate , unless Luxor intend destination . not stay cheap price end cost hidden cost . 
 Nov 17 2009 	 Brilliant ! holiday always remember 	 visit Vegas late october year three night , could stay three year ! hotel ten minute journey th airport , infact , see top pyramid landing point . impressed unique layout / design hotel , staff friendly helpful , although idiot always try sell time share - but hey , that s anywhere America . room perfectly fine , clean , great bathroom facility / shower ... let face , much tim go spending room anyway ? coridoor lead room look quite old fashioned , mabey one thing need update . the thing go againt hotel locate , right beggine strip , make difficult time explore . but trust hotel worth stay , visit th Bellagio Mirage , honest classier , feel value luxor worth . 
 Nov 16 2009 	 would not stay free 	 lobby look nice look definitely deceive . $ 10.99 / day ' resort fee ' , ridiculous two tiny bottle water USA Today . ' upgrade ' ( use term loosely ) ' spa suite ' booking month ago . ' spa suite ' large room two queen size bed whirlpool tub bedroom next window . remind tacky 70 's Poconos hotel room . room sit room couch ( pull bed ) couch not vacuum year ; totally disgusting . sit bed , spring push mattress . towel threadbare pillow flat . bathroom tile ( mold ceiling ) shower base fiberglass , look incredibly tacky not match . usually stay Bellagio , Paris , Venetian ( obviously choose hotel trip ) know nice hotel Luxor suck . issue despise hotel far away everything . want go shop , great restaurant , etc , take cab , depend time day $ 12- $ 20 way . save money cabfare put towards book nice hotel close center Strip . 
 Nov 16 2009 	 would think would bit nicer .... 	 stayed spend 4 night Stratosphere business conference . stratosphere $ 23 night want something bit upscale weekend . disappointed find 4x price , room badly need maintenance . the wallpaper peeling , carpet filthy - bed concave middle , terrible old old matresse - mysterious puddle water would appear around toilet day go . complain via twitter receive 4 compe ticket Carrot Top Danielle - AWESOME - unfortunately could not anything room different division ( hotel & amp ; casino do not really work together tell . ) never receive phone call room complaint , even though Danielle tell hotel issue cost room .... location be not really well stratopshere , way . win money Luxor , even weekend , have give winning decent bed clean carpet . overall disappointed go back . 
 Nov 16 2009 	 uncomfortable bed 	 return stay Luxor - & quot ; deluxe & quot ; room East Tower . Room definitely upgrade loooong time . always look forward super - comfy bed vacation - bed Luxor disappointment . also , room dark , even light . 
 Nov 15 2009 	 place suck literally 	 oh begin , hotel ripoff lobby make hotel look really nice enter room . bathroom door mildew bottom , carpet filthy want take shoe , anyone nice hotel , beware enter one . could see feel like motel hotel . stay venetian bally . Ballys great lobby boy feel comfortable room . oh god overly disgust much put writing . oh wish would took picture show horrid really . 
 Nov 15 2009 	 great Gambling good food go see Carrot Top ! ! ! 	 check Tuesday afternoon , ask nicely sort upgrade available , instead try $ 20 trick . upgrade unless pay standard fee . want king size bed view Pyramid Deluxe room ( book Price Line , 4 * hotel $ 45 / noc ) . available yet , say , come back 3 pm . check luggage Bell Desk go gamble . hubby $ 2700 first machine sit ! go back desk 3 pm find upgrade cost Spa Suite come extra $ 35 / noc splurge ! spa Suite make trip , love jetted tub view wonderful 9th floor , could see pool , mountain etc . face west , strip view ok . $ 10 / noc resort fee include 2 small bottle water USA Today paper , PL waive we , sure complain . housekeeping bring 3 bottle water daily promptly ask , get maid service usually , personal preference . need room close elevator get need . eat dinner Tacos Tequila restaurant , $ 15 cheese enchilada , chip salsa wonderful . beer $ 7 be gamble . Hubby pay $ 16 average cigar . take Tram Mandalay bay , sure get stop open 's door even though take Excalibur first , get Mandalay bay ! not start run till 11 am mid week sign post . room quiet spacious tv separate sitting area , nice hubby want watch tv sleep . room ding dent stain carpet , undermount sink bathroom come unglued , bad , not bad review make sound , PL price happy . see Carrot top , buy tix ahead time Luxor box office phone , call line short , military federal employee get tix half , not show ID . food court handy , crowded , pay $ 10 medium cheese pizza Little Caesers perfect 2 people . Hubby get compe almost cost upgrade room , get compe 2 buffet tix Mandalay bay sister casino . definately go back Luxor . 
 Nov 15 2009 	 require employee competence service 	 book tower room family buy 2 night get one free expedia . the check horrible . long wait 30 deep line long check hour 7 pm . finally get front itinerary hand , clerk say sister could not check name list say ' two adult ' credit card , name . instead get room , call expdedia call Luxor back . wait long , go bar order two drink , yes gambling . compe drink give bill 24 dollar . still not gotton room time would go somewhere else . bell hop watch luggage , lounge wait , apology . they also impose 11 dollar night fee resort can not use past 5 pm , access still charge . when finally allow get check room fine along resort area use next day . would never family friend stay , despite cheap rate hotel old Vegas service much well . 
 Nov 15 2009 	 okay 	 nice long weekend Luxor June . ok . nothing spectacular . arrive room , yet clean previous guest . go back counter complain . upgrade ' suite ' really not much suite . large room small living room separate bedroom . pay suite price , would def disappoint . like hotel cheap restaurant grab breakfast budget . able use tram nice get around . 
 Nov 14 2009 	 Shabby Chic Good Way 	 look forward stay Luxor ; last time ( ten year ago ) enjoy campy , yet luxurious egyptian theme room public area . unfortunately , kitch remove public area luxury fade room ; fact , not think room renovate since last . apparent worn upholstery sag , uncomfortable mattress . I book cheap type room available Luxor web site , & quot ; pyramid & quot ; room . dark , shabby stain . bathroom , shower , tub , fairly nice . bed wear mattress ( add fact ask king not get ) . table chair look steal meeting room . Las Vegas wedding wedding guest also Luxor . every single one complaint , unanimous room dark , include expensive & quot ; tower & quot ; room . theory room dark will not notice wear be . the amenity public area much nice room . lot swanky bar restaurant scatter throughout casino area ; none Egyptian theme , really expensive , $ 10 $ 12 per drink , even specialty . try fancy restaurant . poor service poor food coffee shop buffet . good New York style deli , not cheap . pool area nice ; exercise area bad ; might well use charge & quot ; resort fee & quot ; tack onto daily room charge . internet access room outrageously expensive , free wireless access two Starbucks part main floor . there many entertainment offering Luxor , include Criss Angel , Carrot Top , Menopause musical topless revue . also two exhibit : titanic body . one see Bodies , enjoy , expensive . also two nightclub , one start evening restaurant . in future visit Luxor casino , nightlife many show attraction . however , not intend stay . 
 Nov 14 2009 	 unwelcome unfriendly rude incompetent ! ! ! 	 second time Luxor . want stay good experience first time besides fact give we twice room not make . solve problem professionally ... time ... 2006.this time , want celebrate two birthday family book whole trip website : flight+hotel+car . the check - in procedure truly nightmare ! not feel welcome receptionist cold unfriendly . they could not find reservation system . ask see manager ( Bridget ) come desk without greet we . argue , Bridget tell we could not anything unless could show confirmation number . MISTAKE prove reservation go internet booth pay $ 5 print confirmation reservation make online . crown , Bridget roll eyes US leave reception desk . rude ? ? ? back reception , Bridget take email confirmation disappear 15 minute . apology whatsoever , receptionist , Bridget , come back finally assign we room . the whole check - in procedure take 50 minute . tired fly east coast 11 pm night . the room nice definitely good quality / price attitude front desk staff Luxor INTOLERABLE ! ! ! second day , not get room service . jinx ? spa use open night back 2006 . 6 am 8 pm : sadly ! besides , hotel not look glamorous use much well hotel right strip attention detail make difference . 
 Nov 14 2009 	 bit dreary stick 80 	 stay pyramid . apparently tower refurbish 2006 , pyramid feel like stil 80 . decor bit tired . room big , coffee make facility . go new casino hotel make we realise outdated Luxor seem . could well generally . pay use gym seem ridiculous . 
