Loved 	 husband & amp ; stay four night & amp ; great time . not experience issue guest ... room clean daily , never disturb housekeeping , food restaurant good , & amp ; room well maintain . Bottom Line 's good hotel reasonable price . want accommodation similar venetian mean stay venetian & amp ; not forget pay hefty nightly rate ! 
 beware ....... food POISONING ! 	 enjoy pleasant stay Flamingo several year ago , decide stay . boy , MISTAKE ! ! ! ! give room 9th floor ...... almost 2 city block elevator .... ok not like could not use exercise , big shlep every day . bed reasonably comfortable , pillow lumpy sack . ' do disturb ' sign ignore maid walk room .... naked ( sick ... see ) ! take stair one day save time stairwell filthy full cigarette butts break glass / china ..... glad not fire would lot cut foot ! bad buffet ..... get food POISONING . husband mild case . full blown vomiting diarrhea go 4 day . tell manager front desk , say & quot ; sorry ..... tell food beverage ? & quot ; although holiday completely ruin , offer compensation . the casino stank high heaven smoke whatever use deodorize air ..... putrid combination ..... much could not bear walk hotel . 's disgraceful hotel subject 's non - smoking guest employee hazardous unhealthy environment ! never stay Flamingo ! Harrah 's Entertainment ashamed ..... especially economy , organization go beyond make guest feel comfortable ! 
 GO GO Rooms Flamingo ! 	 go Thanksgiving weekend 26th 29th see sister , get great deal Flamingo post TA Vegas forum . hotel send e - mail 2 day book give welcome promo code upgrade GO Rooms $ 25 ; call take offer . arrive hotel Thanksgiving morning , able check 10:30 . room GO Room face pool area , number 16099 , 16th floor . room gorgeously equip , refrigerator , closet , safe , iron board , shower bathroom king bed centerpiece along 42 ' inch hd capable flat screen tv . room clean housekeeping excellent job keep pristine entire stay . everything room work well . outside room , GO Hallway pretty weird , be room , be totally different story . casino , litle bit sedate couple night , fun . good late night meal Burger Joint . staff people encounter good , grateful lady check waive incidental fee request desire charge anything room . love Flamingo 's pool area ground , well great location . overall , , first stay Flamingo , fun success . would certainly return stay , GO Room , value functionality . totally recommend Pink Bird . - ringgo a.k.a chocopenguin 
 get pay -- - MUCH ! 	 give strip expensive , Flamingo 's location pretty much thing go . room AWFUL . carpet wear could see net underneath arm sofa wear white . ask another room tell get & quot ; renovated & quot ; room . indeed well last , new furnishing , wast still filthy . carpet cover stain shower caulk black . fair , pay $ 49 / night -- guess get pay . one good thing Flamingo sit - down casual restaurant . think 's call Tropical Cafe ( could wrong ) . food well prepare , generous portion , tasty . service friendly attentive . however -- buffet Flamingo awful -- - constantly run food not busy , much selection . short cash , place might get past condition room . unfortunately , can not say anything well . stay . 
 terrible unacceptable filthy CARPET SHOWER CURTAIN 	 Flamingo Hilton stay unbelievable unacceptable . hotel stature ask person pay filthy carpet shower curtain well badly soil chair . complain Manager say never see room ; point ? love Vegas will not seek Flamingo . 
 great hotel first time vegas 	 hotel great ! ! ! ! love except .... long check time first room still dirty upgrade suite ! ! ! ! awesome ! ! ! room clean , Bathroom also . coffee maker room .. ok .. Burger Joint awesome eat twiceThe Buffet worth money .. total waste time money . Treasure Island good buffett ! ! old hotel ok place clean . pool close entire time there . the hotel locate middle strip awesome next Ballys Ceasers imperial great place 
 Recommend part 	 stay Flamingo every year . time amazing room time , wear super clean . likely always stay price location . sure go Paradise buffet breakfast . awesome . think absolutely must go see Donnie & amp ; Marie . without doubt one good show ever see . incredible gracious meet back stage . not need stay palace , go Flamingo . 
 Flamingo - great price great location great value 	 first stay flamingo 1993 one good hotel vegas mega resort ! time think fabulous enjoy stay much return Vegas around 10 time next 10 year . stay big hotel include place like fabulous Bellagio . year however budget decide return flamingo . terrible review worry problem ever . friend book 2 room . check quick easy . room lovely view pool , 2 queen bed , extremely large clean . yes furniture new bed comfortable room clean day time return . room similar overlook imperail palace car park . 9 day 3rd day ask move . give beautiful view bed big enough 4 people ! room clean perfectly adequate . room bad soon people say would pay upgrade go room need . pool great , quite 70 guess cold local ! see Donny Marie show flamingo good show see Vegas . we eat breakfast flamingo buffet day great , although find general price vegas food much high used be . this hotel good location Vegas , also tram station hotel easy travel strip . great value money would stay . do not put review compare 5 * resort . Vegas charge $ 200 plus per night pay $ 50 flamingo ! 
 Disgusting 	 would like swim pool full empty beer can , cup , cigarette butts lifeguard sit around give d__m ? outrageous price necessity check e mail lobby terminal print airline boarding pass ? empty room service tray food container sit hall ? charge early departure fee ? cafe get wait least 20 minute waitstaff place basically empty ? ok , give credit due since first room awful give upgrade additional charge . also , pool beautiful . crackdown trash mention intoxicate inhabitant , would get high rating . 
 get go Room ! 	 bf travel 4 night back August . ( sorry long delay ) previously stay Palazzo . not know expect pleasantly surprise . upgrade GO Room read review . glad . bathroom TV awesome ! good part room little sofa next window allow bf sit watch fountain room ! room fountain view room , would cost extra . glad upgrade able see quite clearly ! pool awesome . go last day trip , make mistake next time ! get early get chair enjoy beautiful pool . love waterfall even go slide ! would definitely stay Flamingo . location perfect ! pool great room nice ! GOOOOO Flamingo ! 
 Great Hotel Great Location Great Service ! ! ! 	 spend three great night flamingo nothing great thing say . also stay one GO room 15th floor . room self modern great bed unique fixture . anyone give hotel bad review I m sure stay vegas hotel . pool area great wild life sanctuary awsome . hotel also pump coconut smell throughout lobby casino quite pleasant . flamingo right across rd Bellagio Ceasers palace can not beat location . look cheap comfy room hotel Rocks alot history well ! ! 
 Great Vegas hotel ! 	 want stay affordable , nice hotel Strip , hotel perfect choice . across street Bellagio Caesar 's Palace , prime location . rather quiet hallway , family - friendly well . hotel room clean service good . nice restaurant choose , Margaritaville connect . staff helpful need find cab get direction walk . not gamble , casino ground floor , course . 
 Upgrade ` ` go '' 	 get back vegas stay Flamingo . not know delux room like , small fee charge upgrade , go it . have 2 slight problem first night deal within 20 minute . slight problem phone second night , wait abit , get deal . Manegement happy address issue upon check - out . staff general great , except fot gal floor , never appear & quot ; spend money & quot ; . what s ? ? still would recommend hotel . gift shop abit pricey , place ... well go outside . find restarant bad , food wise price wise . the & quot ; burger joint & quot ; ... YUM ! ! ! ! another point would like tp point , hotel noisy , surprised husband , know hotel full . 
 great location comfortable 	 's central location , close everything vital travel . price $ 50 night week $ 265 weekend night . two king bed room really comfy , quiet clean . fridge coffee maker standard , several ice machine floor . conceirge waste space , deal three idea duece bus anything ask . it seem enormous hotel nothing Vegas standard , restaurant great , internet expensive everything Las Vegas . satisfactory experience would definately stay advise friend stay also . 
 never stay ! ! 	 work hotel industry Canada not consider picky condition hotel atrocious . check room ( 3 us 2 ) bathroom use one notice strange smell bathroom . soon realize tap bathroom sink use stronge odour raw sewage would come drain . go change room give key room rip sheet bed hair tub . go offer upgrade 50 % regular price upgrade . decline give $ 30 meal voucher instead . check new room find hair th tub & quot ; Escort & quot ; flier bed . enough request speak manager . manager finally approve upgrade inform us & quot ; room newly renovate guarantee 's clean . & quot ; ( direct quote ! ) . well right tired move around keep room rusty marble clothing tag previous guest floor ! state hall not much well . always room service dish glass stack hall . wall paper peel wall 4 foot section lay floor . elevator spit unidentifiable liquid wall . over hotel fail every way except location . 
 GO Room = Comfy stay 	 visit Vegas 2 - 3 time year , stay several different place . decide stay Flamingo price great location strip . first night stay Deluxe room ( standard room ) impress . dirty room , poor bedding , slow drain bathtub . nothing wrong room , go deluxe room , expect Motel 6 quality . however , move GO Room remainder stay , like completely different property . room , still affordable , AWESOME ! hip , modern , comfortable , lot extra feature make GO Room must stay Flamingo . the bed extremely comfortable , get 42 & quot ; plasma TV , large stereo system iPod docking station . bathroom equip LCD tv build mirror , duel head shower . room even automatic window treatment . ( cool ! ) even impressed room come mini - fridge coffee maker , rare find hotel room nowadays ! , Flamingo might bit outdated , stay GO Room , regret . * * extra info : staff amazingly friendly , unimpressed casino offer . 
 worth stay price 	 husband return two night stay Flamingo . Believe say ' m clean freak , totally grossed condition hotel . everything run - down dirty . bed pathetic recommend bring blanket ( ' m kid ) must stay . 
 Time Travel back 1970 's 	 ' ve stay different hotel Las Vegas must say , enjoy stay , enjoy hotel room . like walk back time 1970 's ' m quite certain not clean since . carpet filthy , ( refuse walk without shoe sock ) bathroom gross favorite part orange chair fabric wear away seat . odd color stain curtain , carpet wall ! bathroom , lamp not lamp shade able stare bright light . bed feel like constantly lean sheet stiff uncomfortable . however , view Strip spectacular , can not complain . often room anyway ? put strange smell , weird stain gross carpet , fine 's location great price reasonable time year . close major hotel Strip within walking distance . hotel lobby casino great . be big spacious Habitat great meand nice day . enjoy Flamingo , room . 
 could not well 	 arrive strip manage secure & quot ; lift & quot ; one tour operator 's bus . should not bus driver do not think could fit we came find we taxi queue . charge we $ 13 take we hotel . fantastic - Brandy name ever come across . back strip drop traveller Monte Carlo , New York New York , Bellagio , Cesar 's Palace hotel Flamingo appear nothing comparison be have see . try hide disppointment mother state least central . well hotel magnificant - yes small other do not appear grand lovely . staff exceptional , room ( basic one ) gorgeous - overlook Cesar 's palace . say well front room Cesar 's palace would never view . advantage small hotel brilliant navigate mile mile casino get know staff . Las Vegas fantastic ! I m currently try find another trip go back ! Jimmy Buffet 's also great place food drink ! part hotel . 
 nice price 	 ionly say Buffet service kind poor , variety cold food , contact person charge give we attitude say cold , say one eat ? wait long time get someone 's attention , concern since already pay for . next day try cafeteria , price little high breakfast , find well deal outside hotel . Gift Shop also price , someone go compare price . 
 Oct 17 2009 	 that s night light go flamingothe good 	 get flamingo monday night 10/12 standard room , clean , bathroom clean except one hair tub , wipe biggy , happen , liht blow whole tower wa son 16th floor ahhhh , exit light see lite , pitch dark , sit room curtin open lighting face ceasar ip harrahs , veiw biggy . I finally wonder pj 's robe son well , bath less dan work night shift desk amazing man , deserve promotion , offer $ 50.00 food voucher turn soooo tired 2 ; 35am time 4 mine tx , give GO room extra charge inconvience , even went thank one time , room maze , two queen bed 22 nd floor look bally , bill , see fountain belligio , top paris , great , room clean , bathroom clean , nothing floor , extra towel , maid ncie , even help bit tell not clean room give towel place dirty one outside . I spend time daughter son , small , find thing not hard , love dthe pool swim , one day main pool like ice , next day another pool beach club heat great , clean , buffet yummmmo mean , fresh fish , shrimp , clams , crab leg , muscle , good eat whole $ 49.50 cost three we , yes pricey well worth , donny marie every go , poster , strolled mircle mile love dit , mgmg blast , get free pizza buy mine , see lion , strolled fashion show mall , c onfusing , venition palazzio nice , take people walkway wynn fashion show , cross street , people flamingo nice , ground keep , kind kid , sercurity visble , talk one guy . the flamingo bird terriffic , oen land head lol , patio outside bar great , listen music kid dance dhad blast , see wonderboogie harrah yesturday nice kid even daughter ymca cupid shuffle get goody , see toby keith place blast might add , great time wan na thank Dan kind , could see tired , see son frighten light blow accomidate we problem , extra money , sweet heart , make plan stay next yrs daughter 12th birthday . the complaint shuttel bus hot smell horrible dirty , look tip course drive crazy lol.also problem time share people ever icky man street hand trash call need remove street , dirty noticed night street cleaner dose sweep up . all hotel beatiful , son not wnat leave , bed , want one , comfy , room barely ehar anyone next door , housekeeper delight , people help bag nice , desk people nice except first check get attitude one girl suppose smoking room go , put ever available , however biggy , go outside alot kid could smoke there . I blast ! PS , coffee price $ 3.50 almost $ 4.00 hey ya gott caffine . 
 Oct 17 2009 	 even free ! 	 spend 4 night Flamingo recently free will not stay ever , even free ! check wait hour room ready go room not look like clean all . the bathroom sink steady stream run call maintenance , fix instead stream drip ! towel rack shower rust piece dirt bathroom floor 3 day ! 2nd day actually call roll toilet paper ! decor date could use update ! elevator could use work . take Dramamine get ! 
 Oct 17 2009 	 honor reservation 	 early September , make reservation 5 night , go Deluxe room , nonsmoking , King . wife arrive 10/07/09 wait one hour line checking . three people work front desk . upon check , tell we bad news . room available smoking , Queen . talk manager duty , not helpful . say room available maybe come morning stand line , another room might come available . stay room one night clean really smell horrible , like ashtray . book nonsmoking room venetian remainder stay . service Flamingo horrible . never stay another Harrah property Vegas . 
 Oct 16 2009 	 good value tour 	 usually come Vegas stay either Planet Hollywood sometimes Mandalay Bay husband come business trip . time mom take package tour stay 1 night Vegas 2nd day go see Grand Canyon . get great deal package , bit hesitant stay Flamingo stay 13 year ago old bit run taste . surprise lot fix hotel since centrally locate walk around Bellagio , Cesar , Paris , etc . room clean update part , not know water leak near toilet bathroom , not come toilet could not figure . wish hand lotion least not see room hair dryer break . small hotel compare new big one , look centrally locate hotel decent room good enough . remember sightseeing around stop room take snooze 's nice . expect anything grand like Bellagio Four Season drop expectation decent , centrally locate , clean room will not disappointent . 
 Oct 16 2009 	 stay away ! ! ! 	 check - in HORRIBLE . pay full two & quot ; GO & quot ; room two month advance . arrive town 3:30 p.m. give one room immediately tell wait room 45 minute ready . go back desk 45 minute later tell would another 45 minute . go back desk another 45 minute later .. tell TONY DESK MANAGER would one three hour least & quot ; another hour SECURITY REASONS & quot ; , could take another room . opt another room upon enter , find mini - fridge next head bed ( clicking ) andapparently air conditioner plant noise humming room . call TONY house phone say would wait original room . TONY say original paid full room re - sell OCCUPIED ten minute early ... could stay noisy room move less room . check line brutal , customer service bad . never Flamingo . 
 Oct 16 2009 	 dirty run 	 real shame hotel look like hotel Strip . stay ten day friend would check first day could . pool unusable due beer can , bottle , old news paper even empty pill medicine packet float bottom pool ! filthy ask Manager could get someone clean said & quot ; problem & quot ; tell not clean would write report warn other say & quot ; that s choice & quot ; friend & quot ; Go & quot ; room super delux room . the shower door not work coffee room never replace first day . even mention Manager still dint get sort two week . there hundred similar price hotel strip stay stay well clear Flamingo . 
 Oct 15 2009 	 Love Flamingo 	 second stay Flamingo disappoint . reserve GO room upon arrival pleasantly surprised upgrade go room mini suite . wonderful , everything clean neat . wonderful view strip fountain Bellogio . floor ceiling window couch front relax take view good part room . could sit hour take wonderful sight Vegas . 3 tv 's include tv mirror bathroom . shower wonderful . staff encounter friendly extremely helpful . hotel centrally locate , walk front door close attraction . elevator bite outdate little slow , service many floor , may explain speed . poolside crowd chair sun premium , weather fabulous everyone else idea , guess . overall , love hotel / resort would highly recommend everyone . 
 Oct 15 2009 	 ok could well ! 	 stay hotel 5 day not bad . could well front office clerk little fast cheke guest . slow line get casino . wait 45 minute check not last 5 minute . incredible ! recommendation ... like buffet not go one , prefer luxor 's buffet , time stay flamingo far luxor not choice . but hotel great . 
 Oct 15 2009 	 sure I d return ... prob ! 	 boyfriend visit never super excited ! get , get check old man rude do not listen one word say . run hotel business long time , visit hotel pay attention everything . friendly , rude want toget we check fast possible . , last morning wake 6 be hammer construction room we , obviously could not fall back asleep call front desk 2 time still stop .. nothing resolve ... 
 Oct 15 2009 	 Average 	 sorry review little late . we ( four we , 2 fifty , 2 twenty ) stay mid September . wait 4 PM Seven Star check ( unacceptable ) , even though room compe . one room old section # 21127 one renovate section # 19055 . room clean every day . maid good job make sure extra towel . leave maids tip day ensure werre take care . room need deep cleaning do . stain carpet , dirty curtain , dirty stained wall . ( maids not clean ) hallway carpet need attention well . see room service setting leave hallway overnight . pool area extremely crowded find chair service adult pool , ( clean area well ) .The service cocktail waitress , staff table game , restaurant staff excellent . go way assure pleasant experience . it Bellagio pleasant stay would consider , one beat location . 
 Oct 15 2009 	 not stay ! ! ! ! ! ! 	 terrible experience . pay upgrade fee well room , terrible . light not work , room filthy - makeup smear wall door , mirror , table dresser kind gunk permanetly stuck , THICK dust around bed , hair bathtub , . specially clean we twice , still take rag clean make wall . Horribley dissappointe ! ! ! ! 
 Oct 14 2009 	 Awesome Location - Good Service - very friendly Staff 	 location excellent far strip - centrally locate - on Monorail line . easy access hotel casino . check - in fast easy , wait . staff friendly helpful . room clean comfortable . great view strip - Caesars Palace Bellagio . easy access restaurant pool . beautiful ground , relax . loved headliner show - Donny & amp ; Marie . energetic entertaining ! can not wait go back 2010 ! 
 Oct 14 2009 	 need update ! 	 look basic room bed , place . look glam Las Vegas , go anywhere else . Time hotel tear rebuilt . room basic room except mirror ceiling bed , mirror headboard mirror wall . felt like pay hour room . 
 Oct 13 2009 	 truly enjoy stay 	 room really cool upbeat . friendly staff always helpful , ground gorgeous centrally locate . hallway carpet need bit cleaning definately stay recommend other . price great room & quot ; go room & quot ; . 
 Oct 13 2009 	 Great Location ! 	 read many review trip worry stay . 18 group normal fantastic room . room traditional 27th floor wonderful view strip . location great staff wonderful . carpeting stain room money great stay . 
 Oct 12 2009 	 FlamingoGreat Location Good Value Price . 	 stay 5 night Flamingo think good value price location . neutral comment would & quot ; & quot ; start show age could use touch up , carpet paint would make difference . Margaritaville restaurant good breakfast big portion standard price . front desk staff friendly efficient helpful making room upgrade suggestion . guest room good size . 
 Oct 12 2009 	 get pay 	 stay four night visit Vegas trade show / leisure . pay little room , expecation not high . go basic room not plan spend whole lot time hotel . Pro 's - Center strip , cheap , lot towel , lovely pool , large room sizecon 's - threadbare carpet , smokey hallway , spotty service , super clean 
 Oct 12 2009 	 Management Sucks ! ( never stay recommend hotel anyone ! ) 	 stay Vegas drastically tarnish hotel 's failure honor promotional package book . book hotel July , 2009 , hotel promote $ 10 / room daily Resort Fee ( mandatory per Flamingo 's email ) , include daily admission 2 health club & amp ; spa . clearly spell hotel reservation email confirmation receive . after check . go health club work - out tell charge $ 20 / person daily admission . receive satisfactory resolution hotel staff hotel management waive fee , even show hotel manager email confirmation show entitle 2 free daily admission health club & amp ; spa . hotel manager say Resort Fee promotion short - live long offer . despite logical reasoning give promotion book particular promotional package , manager say nothing could . go say travel agency 's fault , travel agency party responsible sell we promotional package . insist absolutely nothing could travel agency party speak with . after spend 90 minute phone travel agency , tell hotel responsible honoring promotion , still receive resolution . point tell travel agency 's director guest relation ( Crystal Palmer Westjet Vacations ) phone Flamingo 's director leisure service ( Susan Moore ) , try resolve matter . receive call back travel agency later day , say hotel finally agree waive health club fee stay . even confirm fee would waive entire stay . Brenda Westjet Vacations helpful process . wait ... story not end . upon check - out , review charge , health club fee still charge room . spend another 30 minute Flamingo 's guest relation , explain fee waive . guest relation officer tell note account say 1 day health club fee waive . officer finally agree waive fee entire say , however , would confirm Susan Moore ( hotel 's director leisure service ) Monday . Susan Moore decide fee waive , hotel would automatically charge credit card . entire stay Flamingo wreck unfortunate poorly handle incident . hotel honor package purchase guest , even though package subsequently discontinue ? would hotel blame travel agent , clearly hotel put together hotel 's promotional package ? guest diligent follow hotel 's error , guest could rip hotel overcharge . one final note , room charge include 2 extra day internet charge . guest relation officer could explain charge 2 extra day . clearly ludicrous ... potentially Flamingo 's way overcharge unsuspecting guest . never stay resort encourage friend family never set foot hotel , either guest patron . 
 Oct 11 2009 	 Excellent location 	 first time visit great view strip room clean , bed comfortable , service good . thing like time sharing peep bug lobby area . go back sure ! ! 
 Oct 11 2009 	 ideal location 's end ! 	 stop hotel 3 night part organise tour alone would check immediately see room . carpet heavily stain , wallpaper peel generally dirty . see room service glass pot leave corridor excess 24 hour . the hotel large amenetie plenty place eat drink 's shabby . it ideally place attraction Caesars Palace , Belagio , Venetian Treasure Island within 5 - 10 min walk . we eat one night buffet restaurant good reasonably price get busy stand long line approximately 60 minute get seat . all extremely dissapointed 40 people part tour , one good word place result poor standard room provide . 
 Oct 11 2009 	 pleasantly surprised nice stay Flamingo Hotel 	 be gambler big Las Vegas visitor . , son decide get marry Las Vegas , not thrill pleasantly surprised nice Flamingo . go room wedding ceremony gazebo nice everyone work , would definitely go back . would read kind scary review TripAdvisor NONE apply trip . clean , well appoint room great view , easy park easy navigate ground . four child age 5 even fun ! would gladly recommend thttps : //tonic.tripadvisor.com / SavedPhotos - g91844 - i22105112 - w1 - las_vegas_nevada.html # 22105112o anyone ! 
 Oct 11 2009 	 room fabulous 	 stay 4 day go room . room awesome ! ! ! housekeeping awful ! miss cleaning room twice . call , talk personally . if stay , make sure call housekeeping order room clean . 
 oct 9 2009 	 Never 	 husband stay Flamingo year ago enjoy enough choose Oct. 7 - 9 , 2009 . ground , lobby , casino area nice -- spectacular nice -- expect price range . head room ( # 9125 ) , however , nice appearance fall away . carpet wear , wall trim need re - painting . bad , though , room poorly clean . sure , housekeeping make bed clean linen , bathroom fixture shiny . appal thick , fuzzy layer dust many surface , i.e. , bathroom light , hair dryer , wall board , etc . large spill look dry vanilla milkshake ( hope ! ) run side one nightstand . number black mark ceiling , place . guest see much dirt , much dirt germ 's readily visible ? tight economic time , 's understandable remodeling project scale back put hold , be really excuse dirty room . oh , one thing : plumbing noisy . every flush run tap shower general vicinity room could clearly hear . 
 Oct 8 2009 	 Perfect Location 	 right middle strip . perfect walk either end across street Caeser 's Palace . 
 Oct 8 2009 	 way well expect . 	 pleasantly surprised . room nice . pool lovely . casino nice . reason expect resort ' party ' hotel . choose stay friend stay & amp ; wedding attend across street Ceasars . stay comfortable & amp ; location strip perfect ! complaint air conditioner room loud & amp ; cold ( like ) . note : stay newly renovate section hotel ( room sell ) & amp ; go new , topless pool . room still nice . large room couch / sit area & amp ; good size bathroom . 
 Oct 8 2009 	 everything need 4 - 5 star quality 	 2,300 review post , agree recent comment . room old ? yes ( Standard room ) . mine clean comfortable excellent view , get visit friend 's GO Room . fun , complete 21st century video sound system . worth extra $ 40 / night , decide pass . so long clean room , short walking distance everything worth walk , give Flamingo Hotel Casino Excellent rating . 
 Oct 8 2009 	 Good Location - Shabby Facilities 	 fair , good point 3 - night , 4 day stay Flamingo- location Strip excellent , price room reasonable , employee hotel restaurant always pleasant helpful . say , room shabby ; stain carpeting , stained bedspread , bathroom small knee almost hit door sit . pool area crowd , many people eat drinking area day , would nice clean deck area . not want take shoe walk get pool . must say water quality pool fine . pleasant outdoor eating / drinking area property , really want ask rag wipe table chair since filthy . 
 Oct 8 2009 	 good choice reasonable price~ 	 make reservation Expedia get coupon book . it around $ 40 fortunately get upgrade suite room ( arrive around midnight , guess 's get ) . super~.Actually stay next day venetian delux room one well Venetia . course not compare flamingo standard room . without upgrade , pool hotel satisfy low price . if come kid , reall recomend flamingo . pool guite big nice . 
 oct 8 2009 	 Overall Good experience Great price 	 sceptic stay Flamingo read review , however , positive experience would recommend anyone age range ( mid 20 's ) look stay budget . pro : middle action strip . pool area get crowded , lot fun . Taxi line never long . standard room sufficient , bell whistle not find dirty . check Sunday a.m. go swiftly . staff prompt request cot . Outdoor bar strip fun . con : 6 us 2 room ( 1 group arrive 6 hour ahead ) originally tell room would next . not happen . pool drink $ $ . ( vegas guess ) buffet decent , worth line money imo . would stay location alone , however , would not ever make mistake go July . holy heat ! 
 Oct 8 2009 	 Flamingo ok 	 stay Flamingo September 24th 25th . like center strip hotel nice . room clean . go room 17th floor . thing hated room air conditioning sensore . sleeping not move air not come . COME Vegas people need air circulation air come . finally figure stick leg air every would make air come . fun try sleep ... location great price right would stay air conditioning like ! 
 oct 8 2009 	 Great Place stay ! ! 	 find staff extremely helpful friendly . housekeeping staff accommodate helpful clean room extra towel - always important . casino nice well . would stay go back Vegas . 
 Oct 8 2009 	 Flamingo ..... like Seagull 	 decide surprise husband trip Vegas birthday . friend decide come join we week . first time Vegas naturally excite , check room . first glance , find somewhat disappoint . room resemble picture on - line . settle , disgusted find questionable remain , dry inside lamp shade . also attack kind wild creature . later , husband surprised find hair leave behind shower . sheet rip well tear chair look like part crime scene . speak Uncle also similar complaint , place call front desk . response receive .......... well , middle recession sure mention house keeping . believe d / t recession , customer service improve . 's wonder country trouble . I aware Seagull , mean Flamingo old hotel , however , not think unreasonable request clean whole free sheet , hairless shower furniture actually sit . would never recommend Flamingo anyone . look something comparable , may suggest Motel 6 . 
 Oct 7 2009 	 dump ! ! ! ! 	 really need implode rat trap hotel start . started walk date lobby continued way date hallway wallpaper peel wall room . think Harrah 's group get big Vegas staffing upkeep good . town see Cher figure Flamingo lower price alternative nice place strip . trust gut next time spend extra money stay elsewhere . 
 Oct 7 2009 	 Cool Hotel 	 one good location Strip ... close good stuff 
 Oct 6 2009 	 Location location location ! 	 like real estate agent always say , & quot ; Location , location , location & quot ; .... can not beat Flamingo center action Strip . husband travel two friend experience Vegas visitor . & quot ; Vegas expert & quot ; also agree Flamingo great place bargain ! stay regular deluxe king room please cleanliness size room . yes , could use spruce wall paper start peel bathroom vanity need new paint take cleanliness perfection time . maid service excellent ! eat breakfast lunch buffet Paradise Garden Buffet eat many breakfast Tropical Breeze Cafe . excellent food service dining area . Flamingo convenient Monorail ( ride MGM Luxor ) well convenient UPS shipping center ( use suitcase weight return trip ! ) . casino always busy Flamingo lot option slot , love . garden absolutely beautiful nice respite casino action . would like make Vegas annual trip 4 we return stay Flamingo ! 
 Oct 6 2009 	 great value middle Strip 	 friend viste Las Vegas 4 last 5 year stay different hotel time ( previous one Mirage , Luxor & amp ; Bally 's ) . place not luxury somewhere like Mirage not pay Mirage money . 4 night pay ( Expedia ) around £ 250 Deluxe room choose upgrade front desk 's suggestion GO room $ 30 per night . bargain would say - GO room nicely furnish ( little femine 2 bloke ! ) huge flat screen tv electric curtain ( room without ! ) .I read nightmare story review site Flamingo say issue happen stay . check line fine ( arrive Thurs 1st October 3.30pm ) staff courtious indeed . room satisfactory whenever need guest service perfect . take advantage auto check - out tv ( line quite long Moinday morning due check ) although mean could not use Total Reward point accumulate stay . I think public area , lift , etc . fine perhaps people little fussy go hotel . either ' ve lose retirement dollar not Flamingo 's fault ! buffet average good ( breakfast can not really get breakfast wrong ? ) . line not long take age we get seat . food well average ' ve say . also try Bellagio ( couple dollar ) great . another breakfast time go tropical breeze cafe - food good decent value . wait 10 min well buffett . would ignore buffett breakfast hotel go somewhere else use tropical breeze cafe . not eat Flamingo meal . overall , really enjoy stay would certainly recommend hotel anyone . casino good ( although never seem low limit table other Bally 's ) . staff friendly shortage & quot ; cocktail & quot ; . 
 Oct 5 2009 	 always good 	 stay every christmas new year 10 year every year always top line . room always clean nice . hot tub open . 
 Oct 5 2009 	 love Flamingo ! ! ! 	 stay Flamingo week birthday , 9/27 10/1 . amazing experience ! book room , tell Ken VIP service birthday say would take good care , ! arrive find King mini - go - suite ! room view Bellagio fountain , sofa , chaise , 3 tv , bed alcove line drapery , coffee maker , mini fridge , shower bathtub , . thank Ken make stay memorable ! staff entire property wonderful . feel make stay enjoyable . even security guard pleasant would strike conversation ask stay anything could you . all , great birthday vacation would recommend Flamingo everyone want good price , great location , outstanding service hotel fantastic city world ! 
 Oct 4 2009 	 recession cause poor service ? ? ? ? 	 return second stay Flamingo . really disappoint time service receive . Checkin smooth short wait . ask upgrade receive nice Go room lovely view Belagio Fountain . friend great view ground pool area . complaint room elevator general cleanliness hotel although glass leave hallway 3 day . would not housekeep pick round room day ? answer ... probably not room everyday . second day room not make call towel come within 15 minute . Friend 's room service 4 day . acceptable . 3rd day coffee Tropical Breeze Cafe find order continental breakfast include juice coffee . realize thing happen since not get coffee think reduction price pay meal ........ happen , manager restaurant want charge . last straw try print boarding pass flight next day paper printer . head front desk . tell desk clerk problem notice clerk next make face irritate we . sorry job , customer service right ? finally speak Jessica understand helpful . faxed form company operate internet station could recoup money nonfunctione printer give we credit use one restaurant . return room lunch make clean towel toiletry available . shame voice displeasure get service normally routine . wonder recession cause Harrahs cut back employee therefore customer suffer . slot really tight . little payout . food Vegas good . awhile go back . probably choose Flamingo hope hit well . PS First stay fantastic ! ! ! ! ! ! 
